,,PCT_CHG
2021-02-26,600183.SH,-4.037632301058414
2021-10-29,600588.SH,-4.01448837911258
2021-10-29,000776.SZ,-4.007633587786263
2021-05-31,002007.SZ,-3.9923954372623527
2021-03-31,600028.SH,-3.9911308203991136
2021-02-26,000596.SZ,-3.9836065573770507
2021-06-30,000656.SZ,-3.9800995024875663
2021-03-31,600585.SH,-3.974503187101619
2021-06-30,601006.SH,-3.9416058394160514
2021-11-30,002027.SZ,-3.940217391304346
2021-02-26,600886.SH,-3.912543153049486
2021-06-30,600150.SH,-3.8998835855645897
2021-11-30,600132.SH,-3.8949817215021443
2021-03-31,600570.SH,-3.8901601830663823
2021-02-26,600030.SH,-3.880070546737213
2021-07-30,600176.SH,-3.868471953578334
2021-09-30,000800.SZ,-3.8461538461538325
2021-02-26,000858.SZ,-3.8263378443360474
2021-06-30,000977.SZ,-3.7961696306429538
2021-07-30,000783.SZ,-3.734971116733121
2021-06-30,600015.SH,-3.732503888024863
2021-10-29,600655.SH,-3.7218413320274424
2021-11-30,600050.SH,-3.704258411839456
2021-06-30,000876.SZ,-3.676953381483916
2021-07-30,601006.SH,-3.663739702501889
2021-07-30,600143.SH,-3.643336529242558
2021-04-30,000100.SZ,-3.6402569593147693
2021-03-31,002044.SZ,-3.6250000000000004
2021-04-30,601186.SH,-3.6204744069912587
2021-08-31,000703.SZ,-3.618421052631582
2021-07-30,601766.SH,-3.6184210526315708
2021-10-29,600584.SH,-3.617087620829429
2021-02-26,002241.SZ,-3.614457831325313
2021-03-31,002049.SZ,-3.61261261261262
2021-11-30,600848.SH,-3.6029911624745115
2021-06-30,600346.SH,-3.6002939015429947
2021-02-26,002129.SZ,-3.59501100513574
2021-07-30,600690.SH,-3.589347742184479
2021-03-31,600436.SH,-3.5396147769673036
2021-03-31,600332.SH,-3.5330793210945566
2021-11-30,000895.SZ,-3.5254237288135593
2021-11-30,600115.SH,-3.5196687370600444
2021-08-31,000100.SZ,-3.518267929634633
2021-09-30,601009.SH,-3.518123667377404
2021-11-30,600741.SH,-3.5153328347045543
2021-03-31,000728.SZ,-3.504380475594482
2021-02-26,600406.SH,-3.501019714479936
2021-06-30,600340.SH,-3.4990791896869267
2021-09-30,000963.SZ,-3.4796747967479558
2021-09-30,000786.SZ,-3.4743202416918417
2021-06-30,600352.SH,-3.4434293745607913
2021-05-31,600048.SH,-3.4285714285714364
2021-10-29,600900.SH,-3.409090909090895
2021-03-31,601238.SH,-3.4058656575212787
2021-07-30,000100.SZ,-3.3986928104575265
2021-02-26,000333.SZ,-3.373819163292857
2021-09-30,600690.SH,-3.3628972653362843
2021-02-26,600011.SH,-3.3573141486810343
2021-11-30,600760.SH,-3.33774834437085
2021-03-31,000166.SZ,-3.3333333333333437
2021-11-30,601166.SH,-3.327965646806208
2021-04-30,002153.SZ,-3.31865899085676
2021-07-30,002120.SZ,-3.3028672366054557
2021-11-30,002157.SZ,-3.293413173652693
2021-03-31,600233.SH,-3.2900432900432874
2021-09-30,600705.SH,-3.282828282828265
2021-08-31,600085.SH,-3.277609787833091
2021-02-26,600655.SH,-3.2504780114722798
2021-10-29,002252.SZ,-3.2258064516129226
2021-03-31,600588.SH,-3.2249322493224875
2021-11-30,300498.SZ,-3.216019417475746
2021-06-30,600809.SH,-3.212565083068686
2021-04-30,002024.SZ,-3.1976744186046457
2021-10-29,000100.SZ,-3.194888178913746
2021-10-29,000800.SZ,-3.1627906976744224
2021-06-30,600085.SH,-3.1531531531531543
2021-02-26,600104.SH,-3.1449407474931634
2021-04-30,600018.SH,-3.1380753138075312
2021-04-30,600015.SH,-3.105590062111807
2021-09-30,601318.SH,-3.086172344689375
2021-07-30,600489.SH,-3.069023769963608
2021-11-30,600655.SH,-3.051881993896244
2021-03-31,002142.SZ,-3.0423940149625794
2021-06-30,601998.SH,-3.041825095057038
2021-10-29,002120.SZ,-3.0129870129870118
2021-09-30,600031.SH,-3.011818528402588
2021-04-30,600705.SH,-3.0000000000000027
2021-04-30,601988.SH,-2.985074626865669
2021-08-31,600809.SH,-2.965034965034974
2021-11-30,601899.SH,-2.9636711281070705
2021-11-30,000425.SZ,-2.9459901800327315
2021-02-26,600584.SH,-2.9440628066731866
2021-07-30,601988.SH,-2.9220779220779147
2021-05-31,300498.SZ,-2.918693537178596
2021-10-29,601668.SH,-2.9166666666666674
2021-09-30,300014.SZ,-2.911764705882347
2021-02-26,600150.SH,-2.8785982478097716
2021-11-30,601939.SH,-2.8667790893760703
2021-04-30,601328.SH,-2.8282828282828354
2021-03-31,600745.SH,-2.7970640745883735
2021-06-30,601390.SH,-2.7829313543599077
2021-10-29,000725.SZ,-2.7722772277227636
2021-06-30,300003.SZ,-2.768580069754123
2021-04-30,000425.SZ,-2.766798418972327
2021-06-30,600705.SH,-2.7638190954773822
2021-06-30,601186.SH,-2.7486910994764413
2021-06-30,600009.SH,-2.748029905031313
2021-11-30,601318.SH,-2.72342142424854
2021-05-31,600406.SH,-2.7204502814259013
2021-10-29,002044.SZ,-2.695417789757415
2021-11-30,002007.SZ,-2.6936026936026924
2021-03-31,600660.SH,-2.682154171066531
2021-03-31,600705.SH,-2.676399026763998
2021-05-31,600521.SH,-2.6703499079189674
2021-04-30,002157.SZ,-2.6437541308658274
2021-06-30,600000.SH,-2.629016553067176
2021-03-31,000783.SZ,-2.6206896551724146
2021-02-26,002271.SZ,-2.6185567010309385
2021-03-31,002252.SZ,-2.617801047120416
2021-10-29,002311.SZ,-2.596439169139464
2021-04-30,000166.SZ,-2.5862068965517238
2021-05-31,600886.SH,-2.5252525252525193
2021-05-31,600340.SH,-2.5134649910233398
2021-03-31,600016.SH,-2.5096525096525157
2021-10-29,601607.SH,-2.509147935180356
2021-10-29,000876.SZ,-2.506775067750666
2021-04-30,000333.SZ,-2.5051684300133825
2021-04-30,600118.SH,-2.5008336112037344
2021-03-31,601166.SH,-2.3905996758508907
2021-09-30,600848.SH,-2.336145360155728
2021-04-30,002129.SZ,-2.332979851537653
2021-09-30,601788.SH,-2.327044025157232
2021-10-29,000768.SZ,-2.320335159523046
2021-11-30,600061.SH,-2.3170731707316983
2021-06-30,601088.SH,-2.302302302302317
2021-06-30,000166.SZ,-2.2964509394572175
2021-11-30,002311.SZ,-2.2696115765422853
2021-10-29,600848.SH,-2.2591362126245906
2021-03-31,000800.SZ,-2.2381378692927334
2021-02-26,600887.SH,-2.217194570135761
2021-10-29,600332.SH,-2.183406113537101
2021-04-30,600872.SH,-2.1732758865825264
2021-11-30,600362.SH,-2.146844139115489
2021-06-30,600016.SH,-2.128711590674537
2021-03-31,000776.SZ,-2.1236727045596537
2021-06-30,002252.SZ,-2.091503267973871
2021-04-30,600383.SH,-2.0815986677768628
2021-11-30,002050.SZ,-2.06576728499156
2021-02-26,000895.SZ,-2.021706746116203
2021-10-29,002049.SZ,-2.006769825918764
2021-10-29,600276.SH,-1.9709337049571785
2021-06-30,600031.SH,-1.9337912771535515
2021-10-29,601788.SH,-1.931745009658714
2021-11-30,601398.SH,-1.9271948608136968
2021-05-31,600031.SH,-1.9106217616580268
2021-09-30,600050.SH,-1.9093078758949944
2021-02-26,600276.SH,-1.888974556669254
2021-03-31,002311.SZ,-1.8867924528301994
2021-11-30,601186.SH,-1.8817204301075252
2021-09-30,000703.SZ,-1.8771331058020424
2021-04-30,601006.SH,-1.854493580599137
2021-02-26,600118.SH,-1.8518518518518379
2021-11-30,000725.SZ,-1.8329938900203624
2021-07-30,600837.SH,-1.8260886400337184
2021-08-31,600332.SH,-1.8000000000000016
2021-03-31,002179.SZ,-1.7870114775534018
2021-11-30,601088.SH,-1.7596782302664593
2021-07-30,002252.SZ,-1.7420395925227705
2021-03-31,002008.SZ,-1.7397355601948439
2021-09-30,002252.SZ,-1.729106628242072
2021-06-30,000800.SZ,-1.72570390554041
2021-03-31,002024.SZ,-1.7142857142857126
2021-06-30,600837.SH,-1.7094017094017033
2021-05-31,000338.SZ,-1.656543346217576
2021-06-30,601618.SH,-1.650165016501648
2021-09-30,600741.SH,-1.6379310344827647
2021-06-30,601988.SH,-1.6349659895461333
2021-11-30,600104.SH,-1.6272189349112454
2021-02-26,000538.SZ,-1.624426562382486
2021-05-31,601618.SH,-1.6233766233766378
2021-04-30,600048.SH,-1.6163035839775186
2021-08-31,000977.SZ,-1.6076115485564313
2021-06-30,000596.SZ,-1.5630792872431187
2021-11-30,000166.SZ,-1.5594541910331272
2021-09-30,600030.SH,-1.5576323987538943
2021-04-30,600309.SH,-1.556637555838114
2021-10-29,000063.SZ,-1.5393902807123605
2021-09-30,000728.SZ,-1.5247776365946653
2021-09-30,600016.SH,-1.5113350125944613
2021-11-30,600383.SH,-1.4778325123152802
2021-11-30,000860.SZ,-1.4732965009208066
2021-02-26,000725.SZ,-1.4563106796116498
2021-11-30,000333.SZ,-1.4395812127381058
2021-11-30,000538.SZ,-1.417410714285705
2021-02-26,600837.SH,-1.3866231647634453
2021-03-31,600050.SH,-1.3856812933025542
2021-03-31,601857.SH,-1.3761467889908285
2021-06-30,000728.SZ,-1.3613861386138626
2021-04-30,000977.SZ,-1.3513513513513375
2021-11-30,601607.SH,-1.3404825737265313
2021-02-26,000063.SZ,-1.335818577197867
2021-10-29,000858.SZ,-1.312730753452751
2021-11-30,600705.SH,-1.2853470437018122
2021-04-30,000063.SZ,-1.261937244201905
2021-06-30,600893.SH,-1.248436425127586
2021-09-30,600104.SH,-1.242236024844734
2021-11-30,002202.SZ,-1.2412304371289817
2021-02-26,600522.SH,-1.2380952380952492
2021-03-31,600150.SH,-1.224226804123707
2021-05-31,600362.SH,-1.2048192771084376
2021-10-29,600309.SH,-1.199063231850117
2021-10-29,000333.SZ,-1.19252873563217
2021-04-30,601857.SH,-1.1627906976744207
2021-04-30,600028.SH,-1.1547344110854452
2021-11-30,601601.SH,-1.1313868613138656
2021-11-30,601169.SH,-1.1286681715575453
2021-05-31,600887.SH,-1.1233211233211304
2021-09-30,600588.SH,-1.104477611940291
2021-09-30,601166.SH,-1.0810810810810811
2021-07-30,601186.SH,-1.0767160161507472
2021-05-31,601186.SH,-1.036269430051806
2021-05-31,601668.SH,-1.0121457489878583
2021-02-26,000728.SZ,-0.9913258983890949
2021-05-31,601318.SH,-0.9655172413793212
2021-02-26,002179.SZ,-0.9640287769784095
2021-06-30,601989.SH,-0.9615384615384581
2021-11-30,601998.SH,-0.8810572687224738
2021-04-30,600795.SH,-0.8733624454148492
2021-09-30,002304.SZ,-0.8714336874775963
2021-04-30,000768.SZ,-0.8656224237427956
2021-11-30,601628.SH,-0.8389261744966459
2021-04-30,601169.SH,-0.8333333333333304
2021-08-31,600660.SH,-0.8281573498964745
2021-02-26,002120.SZ,-0.8269344359125852
2021-05-31,600299.SH,-0.8257638315441684
2021-11-30,600999.SH,-0.8158508158508049
2021-06-30,601169.SH,-0.8146639511201648
2021-07-30,000625.SZ,-0.8086256755270083
2021-06-30,601398.SH,-0.7677543186180413
2021-11-30,002252.SZ,-0.7575757575757458
2021-11-30,600109.SH,-0.7462686567164201
2021-10-29,600050.SH,-0.7299270072992692
2021-03-31,601989.SH,-0.7281553398058249
2021-03-31,600606.SH,-0.7104795737122527
2021-04-30,600482.SH,-0.7079646017699059
2021-10-29,000661.SZ,-0.6917643632127102
2021-11-30,000783.SZ,-0.6906077348066253
2021-11-30,000800.SZ,-0.6724303554274669
2021-06-30,600570.SH,-0.6710694503621495
2021-10-29,601939.SH,-0.670016750418756
2021-10-29,600000.SH,-0.666666666666671
2021-09-30,601998.SH,-0.6535947712418277
2021-06-30,601668.SH,-0.6410453313472231
2021-09-30,601600.SH,-0.6410256410256387
2021-09-30,600346.SH,-0.6106870229007688
2021-10-29,600489.SH,-0.5973715651134914
2021-03-31,601888.SH,-0.5943295118703729
2021-09-30,600000.SH,-0.5524861878453247
2021-05-31,600900.SH,-0.5508262393590257
2021-03-31,601727.SH,-0.5376344086021612
2021-09-30,600015.SH,-0.5357142857142727
2021-10-29,600016.SH,-0.5115089514066473
2021-06-30,002202.SZ,-0.49099836333879043
2021-02-26,600795.SH,-0.4761904761904856
2021-04-30,600050.SH,-0.4683840749414414
2021-05-31,000800.SZ,-0.4520795660036381
2021-10-29,601998.SH,-0.43859649122806044
2021-05-31,601006.SH,-0.43604651162791885
2021-11-30,601668.SH,-0.42918454935622075
2021-06-30,600886.SH,-0.4145077720207335
2021-04-30,000728.SZ,-0.3891050583657685
2021-09-30,601607.SH,-0.3645833333333237
2021-02-26,600176.SH,-0.3550821127385695
2021-02-26,600436.SH,-0.3550494054597175
2021-05-31,000786.SZ,-0.34662045060657176
2021-08-31,002142.SZ,-0.30864197530865445
2021-04-30,600886.SH,-0.30211480362537513
2021-05-31,002001.SZ,-0.2959712794980751
2021-02-26,000066.SZ,-0.28868360277135574
2021-06-30,600521.SH,-0.28472537626907934
2021-08-31,600016.SH,-0.2512562814070307
2021-05-31,002236.SZ,-0.24824154686470257
2021-11-30,600606.SH,-0.24330900243311193
2021-05-31,600011.SH,-0.23696682464453556
2021-10-29,600519.SH,-0.21420765027323485
2021-09-30,000063.SZ,-0.21084337349397408
2021-03-31,601872.SH,-0.19120458891015435
2021-03-31,600482.SH,-0.17667844522969434
2021-05-31,001979.SZ,-0.1721170395869165
2021-04-30,600030.SH,-0.1674340728338164
2021-03-31,600061.SH,-0.16339869281045694
2021-06-30,002157.SZ,-0.14329765675612505
2021-11-30,000876.SZ,-0.1389854065323326
2021-07-30,600426.SH,-0.12924071082389688
2021-07-30,600438.SH,-0.11555350127109287
2021-04-30,600519.SH,-0.11050273768044017
2021-05-31,600183.SH,-0.09835458622174942
2021-09-30,600352.SH,-0.07390983000737927
2021-10-29,601628.SH,0.0
2021-05-31,600585.SH,0.0
2021-02-26,600547.SH,0.0
2021-04-30,600837.SH,0.0
2021-11-30,600016.SH,0.0
2021-07-30,600705.SH,0.0
2021-02-26,601998.SH,0.0
2021-02-26,600036.SH,0.0
2021-03-31,600036.SH,0.0
2021-09-30,601668.SH,0.0
2021-04-30,601989.SH,0.0
2021-10-29,601988.SH,0.0
2021-06-30,600079.SH,0.0
2021-06-30,601328.SH,0.0
2021-11-30,601988.SH,0.0
2021-05-31,601390.SH,0.0
2021-02-26,600705.SH,0.0
2021-06-30,600309.SH,0.036771465342888554
2021-09-30,600309.SH,0.04686035613870043
2021-11-30,600690.SH,0.07352941176470562
2021-11-30,600489.SH,0.12019230769231282
2021-07-30,002236.SZ,0.14218009478672577
2021-04-30,000656.SZ,0.15174506828528056
2021-08-31,300003.SZ,0.15515903801395226
2021-05-31,002142.SZ,0.1657589391427905
2021-09-30,600176.SH,0.17094017094017033
2021-11-30,600015.SH,0.1776198934280604
2021-09-30,600655.SH,0.19627085377822429
2021-03-31,600018.SH,0.20964360587003572
2021-09-30,600115.SH,0.21276595744681437
2021-10-29,601398.SH,0.21459227467810482
2021-08-31,600000.SH,0.22148394241419123
2021-06-30,600011.SH,0.23752969121138
2021-05-31,002202.SZ,0.24610336341264194
2021-03-31,002230.SZ,0.24891101431236962
2021-11-30,000002.SZ,0.27457440966502933
2021-07-30,002007.SZ,0.2998909487459178
2021-02-26,600519.SH,0.31188273209274975
2021-05-31,600029.SH,0.31496062992129037
2021-06-30,000338.SZ,0.3368893879843071
2021-06-30,000725.SZ,0.33700654115891293
2021-05-31,000963.SZ,0.3419452887537977
2021-09-30,600029.SH,0.3472222222222543
2021-02-26,600900.SH,0.3556910569105787
2021-06-30,600848.SH,0.3846979255549776
2021-06-30,600795.SH,0.4132231404958775
2021-05-31,600016.SH,0.42553191489360653
2021-10-29,601328.SH,0.4444444444444251
2021-09-30,601169.SH,0.4608294930875667
2021-11-30,000568.SZ,0.4804542476523288
2021-11-30,600352.SH,0.48192771084338837
2021-06-30,601766.SH,0.49586776859504855
2021-08-31,000568.SZ,0.5225292635898438
2021-09-30,601390.SH,0.5328596802842034
2021-05-31,000895.SZ,0.575642097675777
2021-02-26,002008.SZ,0.583294447036864
2021-08-31,000001.SZ,0.621820237422277
2021-03-31,601169.SH,0.628930817610085
2021-08-31,601398.SH,0.6535947712418277
2021-09-30,601988.SH,0.660066006600668
2021-02-26,601238.SH,0.6666666666666599
2021-06-30,600161.SH,0.6732412177907321
2021-11-30,000858.SZ,0.6881899219435716
2021-04-30,000708.SZ,0.7003904815224837
2021-05-31,600009.SH,0.7122507122507171
2021-11-30,601989.SH,0.7246376811594235
2021-09-30,000001.SZ,0.7303370786516883
2021-11-30,600079.SH,0.8064516129032251
2021-02-26,000708.SZ,0.8243727598566286
2021-02-26,002027.SZ,0.828729281767937
2021-02-26,601169.SH,0.8456659619450191
2021-04-30,002179.SZ,0.8579881656805011
2021-09-30,601398.SH,0.8658008658008809
2021-09-30,600999.SH,0.8810572687224738
2021-02-26,000776.SZ,0.8821676118462518
2021-11-30,600332.SH,0.8928571428571397
2021-08-31,601607.SH,0.8933263268523284
2021-06-30,600050.SH,0.9047898601392212
2021-09-30,601989.SH,0.9153318077803174
2021-11-30,601390.SH,0.952380952380949
2021-10-29,601601.SH,0.9579955784819294
2021-02-26,601989.SH,0.9803921568627416
2021-02-26,600893.SH,0.990099009900991
2021-09-30,002230.SZ,0.9927453226422411
2021-10-29,002241.SZ,1.0208816705336243
2021-05-31,000333.SZ,1.0352999875264945
2021-06-30,600299.SH,1.0386449469176773
2021-10-29,002001.SZ,1.042442293373047
2021-09-30,600332.SH,1.0522742701968735
2021-08-31,601601.SH,1.0760953112989968
2021-10-29,600015.SH,1.077199281867136
2021-06-30,600019.SH,1.080019118071185
2021-05-31,000860.SZ,1.0876132930513593
2021-06-30,600845.SH,1.0891396004126142
2021-04-30,600346.SH,1.0910330719399841
2021-05-31,600104.SH,1.0967098703888567
2021-08-31,601998.SH,1.1013215859030812
2021-11-30,601328.SH,1.1061946902655162
2021-08-31,601169.SH,1.1655011655011593
2021-02-26,600233.SH,1.2269938650306678
2021-03-31,601939.SH,1.2396694214876103
2021-02-26,600703.SH,1.2512681772066214
2021-02-26,600196.SH,1.2535737849131312
2021-04-30,000800.SZ,1.2820512820512775
2021-02-26,601186.SH,1.293661060802087
2021-05-31,600018.SH,1.2958963282937441
2021-03-31,600010.SH,1.2987012987013102
2021-11-30,000100.SZ,1.320132013201336
2021-08-31,601988.SH,1.3377926421404451
2021-06-30,601600.SH,1.338432122370925
2021-05-31,601766.SH,1.340033500837512
2021-08-31,000002.SZ,1.3402014014182173
2021-02-26,600016.SH,1.3698630136986134
2021-08-31,000725.SZ,1.3937282229965264
2021-04-30,600606.SH,1.4311270125223485
2021-10-29,601006.SH,1.437699680511173
2021-06-30,600028.SH,1.4485597068449652
2021-08-31,000800.SZ,1.4519056261343088
2021-05-31,601998.SH,1.5444015444015413
2021-05-31,601398.SH,1.5594541910331383
2021-08-31,601939.SH,1.5625
2021-10-29,600705.SH,1.5665796344647598
2021-10-29,600547.SH,1.5808261091280196
2021-10-29,601169.SH,1.605504587155937
2021-02-26,600031.SH,1.6065249629263478
2021-02-26,600848.SH,1.6324381253291165
2021-08-31,600050.SH,1.6990291262136026
2021-06-30,600018.SH,1.705756929637503
2021-05-31,601989.SH,1.7114914425427896
2021-05-31,600482.SH,1.7231134878193943
2021-10-29,600837.SH,1.7298187808896248
2021-06-30,600482.SH,1.752336448598113
2021-04-30,600150.SH,1.7612524461839474
2021-02-26,000768.SZ,1.7673521850899876
2021-11-30,000728.SZ,1.7759612386626822
2021-11-30,002142.SZ,1.7801047120418856
2021-08-31,600900.SH,1.7894736842105186
2021-10-29,601166.SH,1.80327868852459
2021-05-31,600143.SH,1.8057203680752698
2021-09-30,002027.SZ,1.8080667593880495
2021-09-30,601328.SH,1.8099547511312153
2021-05-31,601899.SH,1.8132366273798883
2021-02-26,601919.SH,1.8533440773569776
2021-08-31,600887.SH,1.8568433662773165
2021-05-31,600660.SH,1.8702513150204547
2021-05-31,601328.SH,1.8711018711018879
2021-11-30,600276.SH,1.8887083671811578
2021-11-30,601727.SH,1.8947368421052602
2021-04-30,601888.SH,1.9308677469942692
2021-10-29,000066.SZ,1.9711902956785377
2021-04-30,600104.SH,1.9827147941026801
2021-08-31,000786.SZ,2.003081664098616
2021-02-26,601088.SH,2.011494252873569
2021-03-31,600845.SH,2.043311212015353
2021-09-30,601939.SH,2.051282051282066
2021-05-31,002024.SZ,2.102102102102088
2021-09-30,600585.SH,2.1021021021021102
2021-04-30,600085.SH,2.1035058430717957
2021-08-31,600848.SH,2.1206096752816483
2021-02-26,600438.SH,2.130434782608681
2021-05-31,600570.SH,2.1656328218522036
2021-06-30,600183.SH,2.182453077258839
2021-11-30,000338.SZ,2.1854304635761768
2021-05-31,600000.SH,2.189054726368167
2021-08-31,600015.SH,2.1897810218977964
2021-02-26,601988.SH,2.208201892744488
2021-09-30,600009.SH,2.2648486249133404
2021-09-30,000783.SZ,2.2727272727272707
2021-11-30,600118.SH,2.2943037974683556
2021-02-26,600015.SH,2.2950819672131084
2021-10-29,600085.SH,2.2959183673469274
2021-04-30,600887.SH,2.2982762927804323
2021-03-31,601186.SH,2.2988505747126187
2021-04-30,002001.SZ,2.3018571802249532
2021-08-31,002311.SZ,2.3089171974522538
2021-11-30,600588.SH,2.327044025157221
2021-05-31,600050.SH,2.35294117647058
2021-10-29,600030.SH,2.373417721518978
2021-05-31,601988.SH,2.4615384615384706
2021-02-26,601328.SH,2.4663677130044803
2021-08-31,600547.SH,2.505694760820054
2021-02-26,601006.SH,2.5117739403453854
2021-08-31,600109.SH,2.518656716417911
2021-11-30,601766.SH,2.5252525252525304
2021-10-29,600115.SH,2.547770700636942
2021-04-30,000783.SZ,2.5495750708215414
2021-02-26,000166.SZ,2.564102564102577
2021-09-30,600406.SH,2.570694087403602
2021-05-31,600705.SH,2.577319587628879
2021-05-31,600276.SH,2.6159334126040656
2021-05-31,600745.SH,2.637749120750277
2021-04-30,600489.SH,2.6378896882494063
2021-05-31,600606.SH,2.645502645502651
2021-09-30,000768.SZ,2.6463777704267333
2021-02-26,000800.SZ,2.6654411764705843
2021-04-30,600183.SH,2.684859154929553
2021-04-30,600406.SH,2.6974951830443183
2021-10-29,600183.SH,2.723915050784864
2021-08-31,600362.SH,2.7498063516653737
2021-09-30,601111.SH,2.7624309392265234
2021-03-31,601668.SH,2.7722772277227747
2021-08-31,002304.SZ,2.7915823056628986
2021-05-31,601111.SH,2.8117359413202925
2021-11-30,600809.SH,2.82587064676616
2021-02-26,600115.SH,2.8322440087146017
2021-11-30,600010.SH,2.8469750889679624
2021-06-30,300498.SZ,2.863278453829632
2021-08-31,002202.SZ,2.8811418180511694
2021-03-31,000001.SZ,2.946679139382602
2021-03-31,000725.SZ,2.9556650246305383
2021-05-31,601939.SH,2.971768202080227
2021-08-31,601628.SH,3.0000000000000027
2021-08-31,600606.SH,3.009259259259256
2021-09-30,002236.SZ,3.040834057341435
2021-09-30,600036.SH,3.0433006535947937
2021-05-31,600015.SH,3.044871794871784
2021-06-30,002179.SZ,3.0588710435408117
2021-07-30,600893.SH,3.1208873848467933
2021-02-26,002230.SZ,3.122994652406441
2021-09-30,601006.SH,3.13014827018121
2021-04-30,600036.SH,3.131115459882561
2021-06-30,002311.SZ,3.147516116799398
2021-05-31,601169.SH,3.1512605042016917
2021-03-31,601398.SH,3.165735567970196
2021-08-31,300498.SZ,3.1796502384737746
2021-09-30,600161.SH,3.1914893617021267
2021-09-30,601601.SH,3.1939163498099
2021-03-31,600015.SH,3.205128205128216
2021-08-31,601006.SH,3.2312925170068008
2021-10-29,601888.SH,3.2538461538461405
2021-08-31,601328.SH,3.2710280373831724
2021-05-31,600028.SH,3.2710280373831724
2021-03-31,601618.SH,3.3232628398791597
2021-11-30,002044.SZ,3.3240997229917024
2021-10-29,000568.SZ,3.3261124650239005
2021-09-30,601628.SH,3.328710124826628
2021-02-26,600050.SH,3.341288782816232
2021-03-31,601988.SH,3.3950617283950546
2021-10-29,002027.SZ,3.4428497189313623
2021-03-31,601390.SH,3.5026269702276736
2021-03-31,600079.SH,3.531786074672061
2021-09-30,601186.SH,3.5386631716907146
2021-08-31,000157.SZ,3.5479632063074806
2021-09-30,300033.SZ,3.612479474548458
2021-07-30,600019.SH,3.664921465968596
2021-10-29,601899.SH,3.666997026759189
2021-05-31,300003.SZ,3.708320349018357
2021-05-31,002241.SZ,3.711294899382489
2021-05-31,601238.SH,3.763440860215028
2021-05-31,600115.SH,3.8314176245210607
2021-05-31,601607.SH,3.8427167113494143
2021-04-30,002050.SZ,3.879728419010675
2021-08-31,000768.SZ,3.8831615120275
2021-04-30,600426.SH,3.888149134487362
2021-11-30,000661.SZ,3.893532776066877
2021-02-26,601727.SH,3.9106145251396773
2021-09-30,300003.SZ,3.9116963594112875
2021-09-30,600109.SH,3.912647861692453
2021-08-31,000333.SZ,3.920642418516751
2021-06-30,600900.SH,3.92749244712991
2021-04-30,601628.SH,3.928346951602779
2021-06-30,600196.SH,3.933717579250695
2021-11-30,600161.SH,3.9487357118115796
2021-11-30,300003.SZ,3.9868667917448475
2021-02-26,600332.SH,3.9985590778097935
2021-05-31,601088.SH,4.008328995314936
2021-10-29,600690.SH,4.0152963671128195
2021-11-30,300033.SZ,4.015601453771822
2021-06-30,601009.SH,4.063048922881141
2021-02-26,600029.SH,4.116638078902235
2021-07-30,600584.SH,4.117320997947127
2021-07-30,000703.SZ,4.155371775079475
2021-07-30,601390.SH,4.157300088787452
2021-10-29,601318.SH,4.1714065543607015
2021-03-31,601998.SH,4.206500956022929
2021-02-26,002142.SZ,4.209979209979209
2021-10-29,002050.SZ,4.217926186291732
2021-05-31,002129.SZ,4.234527687296419
2021-11-30,600703.SH,4.255952380952377
2021-03-31,600000.SH,4.269449715370022
2021-09-30,600299.SH,4.294478527607359
2021-05-31,601808.SH,4.2986425339366585
2021-10-29,600521.SH,4.3010752688172005
2021-02-26,000338.SZ,4.304635761589393
2021-02-26,000938.SZ,4.421768707482987
2021-02-26,600606.SH,4.452690166975892
2021-08-31,000069.SZ,4.496124031007742
2021-07-30,600309.SH,4.502848741040255
2021-08-31,600655.SH,4.512820512820537
2021-11-30,000066.SZ,4.535315985130128
2021-08-31,600233.SH,4.540420819490576
2021-02-26,002202.SZ,4.554865424430643
2021-10-29,600079.SH,4.5634920634920695
2021-11-30,000977.SZ,4.568854568854586
2021-05-31,601601.SH,4.591061112800232
2021-08-31,000860.SZ,4.644458680333119
2021-09-30,000157.SZ,4.695431472081224
2021-08-31,601166.SH,4.697226938313537
2021-05-31,600352.SH,4.709345106696117
2021-05-31,000001.SZ,4.7243511095585555
2021-03-31,600109.SH,4.728682170542631
2021-02-26,601888.SH,4.731292517006813
2021-05-31,600845.SH,4.731861198738185
2021-05-31,600522.SH,4.76480147351328
2021-05-31,600176.SH,4.786286842145304
2021-02-26,000651.SZ,4.7957371225577194
2021-09-30,002044.SZ,4.802259887005622
2021-10-29,600233.SH,4.809763101220366
2021-09-30,002311.SZ,4.902723735408565
2021-07-30,002179.SZ,4.910149329283731
2021-04-30,600143.SH,4.928604329801933
2021-06-30,601808.SH,4.94452319767813
2021-07-30,000776.SZ,4.970733860521137
2021-02-26,601668.SH,4.989604989605012
2021-09-30,000938.SZ,5.0105263157894875
2021-02-26,002153.SZ,5.022421524663678
2021-05-31,600118.SH,5.061559507523938
2021-09-30,600150.SH,5.064880703223129
2021-11-30,601919.SH,5.081669691470059
2021-08-31,601788.SH,5.158730158730163
2021-11-30,600482.SH,5.1764705882352935
2021-08-31,600705.SH,5.196962955154283
2021-08-31,600845.SH,5.239520958083843
2021-02-26,002050.SZ,5.267740531127552
2021-02-26,000625.SZ,5.278422273781924
2021-08-31,600036.SH,5.290322580645168
2021-11-30,002008.SZ,5.342977134857674
2021-08-31,600104.SH,5.343511450381699
2021-05-31,600332.SH,5.352480417754557
