,stock,tradeDate,rets,factor
10726,300316.XSHE,2014-11-28,0,0.48360476140089426
10727,300347.XSHE,2014-11-28,0,0.3701272465830655
10730,600009.XSHG,2014-11-28,0,0.5751184959359668
10731,600010.XSHG,2014-11-28,1,0.43407496666119477
10732,600011.XSHG,2014-11-28,1,0.42357916430739556
10735,600018.XSHG,2014-11-28,0,0.318270614643305
10736,600019.XSHG,2014-11-28,1,0.41164029688804715
10737,600028.XSHG,2014-11-28,1,0.3112309886257843
10738,600029.XSHG,2014-11-28,1,0.5569219705897194
10740,600031.XSHG,2014-11-28,1,0.4456879703620644
10742,600048.XSHG,2014-11-28,1,0.46687768872365604
10743,600050.XSHG,2014-11-28,1,0.5068637953703553
10745,600079.XSHG,2014-11-28,0,0.44803154885418195
10746,600085.XSHG,2014-11-28,0,0.41397825498908497
10747,600104.XSHG,2014-11-28,0,0.47936084428685793
10749,600111.XSHG,2014-11-28,1,0.29488445180292006
10750,600115.XSHG,2014-11-28,0,0.44260935622504904
10752,600143.XSHG,2014-11-28,0,0.47406266562009164
10753,600150.XSHG,2014-11-28,0,0.4076951458287581
10754,600161.XSHG,2014-11-28,0,0.4173327113662342
10755,600176.XSHG,2014-11-28,1,0.42582938632860534
10756,600183.XSHG,2014-11-28,0,0.4002143307416057
10757,600196.XSHG,2014-11-28,0,0.35576912514545056
10758,600276.XSHG,2014-11-28,0,0.42877825089569366
10759,600309.XSHG,2014-11-28,1,0.43940626184216147
10760,600332.XSHG,2014-11-28,0,0.3047431158064574
10762,600352.XSHG,2014-11-28,1,0.3834235910562015
10763,600362.XSHG,2014-11-28,1,0.4547750496341251
10764,600383.XSHG,2014-11-28,1,0.44255709012483085
10765,600406.XSHG,2014-11-28,0,0.37148400601393256
10766,600426.XSHG,2014-11-28,1,0.4237247376877756
10767,600436.XSHG,2014-11-28,0,0.31545634916255055
10768,600438.XSHG,2014-11-28,0,0.3848436807497643
10769,600489.XSHG,2014-11-28,0,0.45871991831897874
10770,600519.XSHG,2014-11-28,1,0.37378663256357436
10771,600547.XSHG,2014-11-28,0,0.4585428464788155
10772,600570.XSHG,2014-11-28,0,0.46107535861640403
10774,600585.XSHG,2014-11-28,1,0.419562104173657
10776,600600.XSHG,2014-11-28,0,0.3072509192800826
10778,600655.XSHG,2014-11-28,0,0.39277797936074116
10779,600660.XSHG,2014-11-28,0,0.4554114817811775
10780,600690.XSHG,2014-11-28,0,0.3417038342167873
10781,600741.XSHG,2014-11-28,0,0.49120582616140523
10784,600763.XSHG,2014-11-28,0,0.4090686667765994
10785,600795.XSHG,2014-11-28,1,0.43831067682479946
10786,600809.XSHG,2014-11-28,1,0.4987897625961484
10790,600872.XSHG,2014-11-28,0,0.3888942497134131
10791,600886.XSHG,2014-11-28,1,0.485146512186616
10792,600887.XSHG,2014-11-28,1,0.3546594866187727
10793,600893.XSHG,2014-11-28,0,0.3404468868059735
10794,600900.XSHG,2014-11-28,1,0.44409431229756147
10796,601006.XSHG,2014-11-28,0,0.5229343221229082
10798,601012.XSHG,2014-11-28,1,0.3018147269104625
10799,601088.XSHG,2014-11-28,1,0.4586175785217486
10800,601100.XSHG,2014-11-28,0,0.47895580512084185
10801,601111.XSHG,2014-11-28,1,0.490366172777491
10804,601186.XSHG,2014-11-28,1,0.46444277007069196
10806,601225.XSHG,2014-11-28,0,0.4520241268499724
10807,601231.XSHG,2014-11-28,0,0.3708333816953603
10808,601238.XSHG,2014-11-28,0,0.4214200007154239
10815,601390.XSHG,2014-11-28,1,0.4401563860883587
10817,601600.XSHG,2014-11-28,1,0.3771255619246584
10819,601607.XSHG,2014-11-28,0,0.4114979480572162
10820,601618.XSHG,2014-11-28,1,0.4767345444210469
10822,601633.XSHG,2014-11-28,1,0.4203952248796503
10823,601668.XSHG,2014-11-28,1,0.4020628369072636
10824,601669.XSHG,2014-11-28,1,0.5104158112132862
10828,601799.XSHG,2014-11-28,0,0.39767559110643325
10829,601800.XSHG,2014-11-28,1,0.44474726883760435
10830,601808.XSHG,2014-11-28,1,0.47453378666277257
10832,601857.XSHG,2014-11-28,1,0.3883402898918491
10833,601877.XSHG,2014-11-28,0,0.3783349519955061
10834,601888.XSHG,2014-11-28,0,0.42057680806886916
10835,601898.XSHG,2014-11-28,1,0.4630573611950787
10836,601899.XSHG,2014-11-28,1,0.47070808200537734
10838,601919.XSHG,2014-11-28,1,0.4426027588437056
10839,601933.XSHG,2014-11-28,0,0.43989423635363495
10842,601989.XSHG,2014-11-28,1,0.4269315331663705
10845,603288.XSHG,2014-11-28,0,0.2543898373170596
10850,000002.XSHE,2014-12-31,0,0.49370936304251495
10851,000063.XSHE,2014-12-31,1,0.5070657413648725
10853,000069.XSHE,2014-12-31,0,0.48448053696094673
10854,000100.XSHE,2014-12-31,0,0.4042364574719077
10855,000157.XSHE,2014-12-31,0,0.46233656885439267
10858,000333.XSHE,2014-12-31,1,0.47932067284679447
10859,000338.XSHE,2014-12-31,0,0.5851634330608625
10860,000425.XSHE,2014-12-31,0,0.45542021267375743
10861,000538.XSHE,2014-12-31,0,0.356839803912887
10862,000568.XSHE,2014-12-31,0,0.4938683257068238
10863,000596.XSHE,2014-12-31,0,0.3864640243028702
10864,000625.XSHE,2014-12-31,1,0.3752359528629068
10865,000651.XSHE,2014-12-31,1,0.5116735892717934
10866,000661.XSHE,2014-12-31,1,0.3427544314391552
10867,000703.XSHE,2014-12-31,0,0.43442644874843855
10868,000708.XSHE,2014-12-31,0,0.4455347519922789
10869,000725.XSHE,2014-12-31,0,0.4039877343737694
10870,000768.XSHE,2014-12-31,1,0.49931753697532566
10873,000786.XSHE,2014-12-31,0,0.4553324678465542
10874,000800.XSHE,2014-12-31,1,0.4627825654435015
10875,000858.XSHE,2014-12-31,0,0.47532581015349157
10876,000876.XSHE,2014-12-31,1,0.41467136205314753
10877,000895.XSHE,2014-12-31,0,0.32037123661909306
10879,000963.XSHE,2014-12-31,0,0.30476603672675784
10881,002001.XSHE,2014-12-31,0,0.40171807892369743
10882,002007.XSHE,2014-12-31,1,0.47375417051035085
10883,002008.XSHE,2014-12-31,1,0.36408356753634086
10884,002024.XSHE,2014-12-31,1,0.3754872558415208
10886,002032.XSHE,2014-12-31,1,0.4333128850927758
10888,002049.XSHE,2014-12-31,1,0.4386105756384358
10890,002064.XSHE,2014-12-31,1,0.3124687898353075
10892,002129.XSHE,2014-12-31,1,0.360431383815922
10895,002179.XSHE,2014-12-31,1,0.40895530237218664
10896,002202.XSHE,2014-12-31,0,0.45854604878390925
10897,002230.XSHE,2014-12-31,1,0.4184806323329219
10898,002236.XSHE,2014-12-31,1,0.3373605202205099
10899,002241.XSHE,2014-12-31,1,0.42533015327655493
10900,002252.XSHE,2014-12-31,1,0.442009739044146
10901,002271.XSHE,2014-12-31,1,0.3093497899101407
10902,002304.XSHE,2014-12-31,0,0.43661484620340985
10903,002311.XSHE,2014-12-31,1,0.3832208468306294
10906,002410.XSHE,2014-12-31,1,0.37955936815540803
10908,002415.XSHE,2014-12-31,1,0.4015880802723505
10910,002460.XSHE,2014-12-31,1,0.33244127025133346
10911,002466.XSHE,2014-12-31,1,0.1992919032412336
10912,002475.XSHE,2014-12-31,1,0.2717455688433918
10914,002555.XSHE,2014-12-31,1,0.4074928986781414
10915,002568.XSHE,2014-12-31,1,0.42644449851623534
10916,002594.XSHE,2014-12-31,0,0.3936881814383191
10918,002601.XSHE,2014-12-31,1,0.4462820261567723
10920,002607.XSHE,2014-12-31,0,0.42440907714526027
10922,002709.XSHE,2014-12-31,0,0.3500058004255254
10923,002714.XSHE,2014-12-31,1,0.34130191745920263
10925,300003.XSHE,2014-12-31,0,0.4897105015330849
10926,300014.XSHE,2014-12-31,0,0.39360298357669565
10927,300015.XSHE,2014-12-31,1,0.3076109171719344
10930,300122.XSHE,2014-12-31,1,0.443249737095058
10931,300124.XSHE,2014-12-31,1,0.4446172470449327
10932,300142.XSHE,2014-12-31,0,0.2491618462656975
10934,300274.XSHE,2014-12-31,1,0.4033520364935231
10935,300316.XSHE,2014-12-31,1,0.35446042730731053
10940,600009.XSHG,2014-12-31,0,0.3859016848345254
10941,600010.XSHG,2014-12-31,1,0.4306937605588338
10942,600011.XSHG,2014-12-31,0,0.43975660667507005
10945,600018.XSHG,2014-12-31,0,0.32845179003764857
10946,600019.XSHG,2014-12-31,0,0.4720893964792364
10947,600028.XSHG,2014-12-31,0,0.3828482791053758
10948,600029.XSHG,2014-12-31,0,0.5570355409526776
10950,600031.XSHG,2014-12-31,0,0.5155526738428088
10952,600048.XSHG,2014-12-31,0,0.5333156791057456
10953,600050.XSHG,2014-12-31,0,0.49262911872748366
10955,600079.XSHG,2014-12-31,1,0.41630116466150313
10956,600085.XSHG,2014-12-31,0,0.391545201938037
10957,600104.XSHG,2014-12-31,1,0.39895751588101575
10959,600111.XSHG,2014-12-31,0,0.3848654182217348
10960,600115.XSHG,2014-12-31,0,0.4400062390046367
10962,600143.XSHG,2014-12-31,0,0.41503548069768803
10963,600150.XSHG,2014-12-31,0,0.3735238361508418
10964,600161.XSHG,2014-12-31,1,0.41635669368800826
10965,600176.XSHG,2014-12-31,0,0.4104797031075016
10966,600183.XSHG,2014-12-31,0,0.4618522294761469
10967,600196.XSHG,2014-12-31,1,0.3087150260121362
10968,600276.XSHG,2014-12-31,1,0.3244379777736742
10969,600309.XSHG,2014-12-31,0,0.4575547762836596
10971,600346.XSHG,2014-12-31,1,0.3847679258084052
10972,600352.XSHG,2014-12-31,1,0.43758732293911734
10973,600362.XSHG,2014-12-31,0,0.46184378777232893
10974,600383.XSHG,2014-12-31,0,0.4497134442542864
10975,600406.XSHG,2014-12-31,1,0.3291174871912446
10976,600426.XSHG,2014-12-31,0,0.43795011965590575
10977,600436.XSHG,2014-12-31,1,0.33733033715373734
10978,600438.XSHG,2014-12-31,1,0.377771411829213
10979,600489.XSHG,2014-12-31,1,0.38547503383660997
10980,600519.XSHG,2014-12-31,0,0.4782305171022307
10981,600547.XSHG,2014-12-31,1,0.49648788413910994
10982,600570.XSHG,2014-12-31,1,0.37453632008902027
10984,600585.XSHG,2014-12-31,0,0.450384703490358
10985,600588.XSHG,2014-12-31,1,0.4197347386109272
10986,600600.XSHG,2014-12-31,0,0.3080356304390063
10988,600655.XSHG,2014-12-31,1,0.38698509904200934
10989,600660.XSHG,2014-12-31,1,0.43380899119613386
10990,600690.XSHG,2014-12-31,1,0.3815534521138104
10991,600741.XSHG,2014-12-31,1,0.4783419564532628
10994,600763.XSHG,2014-12-31,1,0.32141502686055246
10995,600795.XSHG,2014-12-31,0,0.4353310229740003
10996,600809.XSHG,2014-12-31,0,0.585222094043556
11000,600872.XSHG,2014-12-31,1,0.3676159694640421
11001,600886.XSHG,2014-12-31,0,0.5744763801136166
11002,600887.XSHG,2014-12-31,0,0.3659691617013281
11003,600893.XSHG,2014-12-31,1,0.28988698043453487
11004,600900.XSHG,2014-12-31,0,0.5806381646113877
11006,601006.XSHG,2014-12-31,0,0.4352047859856494
11008,601012.XSHG,2014-12-31,1,0.4661113291200526
11010,601088.XSHG,2014-12-31,0,0.45944332686532924
11011,601100.XSHG,2014-12-31,0,0.48725119328040256
11012,601111.XSHG,2014-12-31,0,0.5293061177223158
11015,601186.XSHG,2014-12-31,0,0.5540110426372916
11017,601225.XSHG,2014-12-31,0,0.3833621424838445
11018,601231.XSHG,2014-12-31,1,0.4025557692944478
11019,601238.XSHG,2014-12-31,0,0.41231253440855825
11026,601390.XSHG,2014-12-31,0,0.5073625956847251
11028,601600.XSHG,2014-12-31,0,0.46475755098690713
11030,601607.XSHG,2014-12-31,0,0.41514022273431406
11031,601618.XSHG,2014-12-31,0,0.4330608920845593
11033,601633.XSHG,2014-12-31,1,0.5097066514343628
11034,601668.XSHG,2014-12-31,0,0.5282398063833454
11035,601669.XSHG,2014-12-31,0,0.4638136199172074
11037,601766.XSHG,2014-12-31,1,0.3720077885797928
11039,601799.XSHG,2014-12-31,1,0.382018140537985
11040,601800.XSHG,2014-12-31,0,0.43944754612760706
11041,601808.XSHG,2014-12-31,0,0.41843878917908
11043,601857.XSHG,2014-12-31,1,0.3703515874268287
11044,601877.XSHG,2014-12-31,0,0.40238992044841804
11045,601888.XSHG,2014-12-31,0,0.47410970913751294
11046,601898.XSHG,2014-12-31,0,0.47805082939514426
11047,601899.XSHG,2014-12-31,1,0.4484327299935098
11049,601919.XSHG,2014-12-31,0,0.48228560542172505
11050,601933.XSHG,2014-12-31,0,0.3328293105658207
11053,601989.XSHG,2014-12-31,0,0.3999156513666523
11056,603288.XSHG,2014-12-31,1,0.27050963045002097
11057,603369.XSHG,2014-12-31,0,0.3980799462187122
11063,000002.XSHE,2015-01-30,0,0.4864691343826818
11064,000063.XSHE,2015-01-30,1,0.4710481474265505
11067,000100.XSHE,2015-01-30,1,0.45931144038442606
11068,000157.XSHE,2015-01-30,0,0.5765014916557076
11071,000333.XSHE,2015-01-30,0,0.49020089708499887
11072,000338.XSHE,2015-01-30,0,0.49581734718943393
11073,000425.XSHE,2015-01-30,1,0.4721899167607196
11074,000538.XSHE,2015-01-30,0,0.29678299199749253
11075,000568.XSHE,2015-01-30,1,0.43351513984604245
11076,000596.XSHE,2015-01-30,0,0.3321332057218981
11077,000625.XSHE,2015-01-30,1,0.47740341082071003
11078,000651.XSHE,2015-01-30,0,0.5261212758353178
11079,000661.XSHE,2015-01-30,0,0.4310676137961024
11080,000703.XSHE,2015-01-30,1,0.44642520597791746
11081,000708.XSHE,2015-01-30,0,0.4406056475718135
11083,000768.XSHE,2015-01-30,1,0.43439823354344015
11086,000786.XSHE,2015-01-30,0,0.4560363963986564
11087,000800.XSHE,2015-01-30,0,0.49281035682235297
11088,000858.XSHE,2015-01-30,0,0.4458833901259287
11089,000876.XSHE,2015-01-30,0,0.42103912129662846
11090,000895.XSHE,2015-01-30,0,0.2263712225116383
11092,000963.XSHE,2015-01-30,0,0.3225541611135992
11094,002001.XSHE,2015-01-30,0,0.3251486986069777
11095,002007.XSHE,2015-01-30,0,0.46458002517560393
11096,002008.XSHE,2015-01-30,1,0.4254904815158131
11097,002024.XSHE,2015-01-30,1,0.4199894983708969
11099,002032.XSHE,2015-01-30,0,0.47504956056631137
11101,002049.XSHE,2015-01-30,1,0.43601519954154183
11102,002050.XSHE,2015-01-30,1,0.4770105250394311
11103,002064.XSHE,2015-01-30,0,0.4786558332459912
11108,002179.XSHE,2015-01-30,1,0.4005132191131039
11109,002202.XSHE,2015-01-30,0,0.4337192145957012
11110,002230.XSHE,2015-01-30,1,0.42789179172576775
11111,002236.XSHE,2015-01-30,1,0.3691016415387154
11112,002241.XSHE,2015-01-30,0,0.4636252902746133
11113,002252.XSHE,2015-01-30,1,0.5007997323671705
11114,002271.XSHE,2015-01-30,0,0.4147862009730012
11115,002304.XSHE,2015-01-30,0,0.41814675381418775
11116,002311.XSHE,2015-01-30,1,0.43486616322893923
11119,002410.XSHE,2015-01-30,0,0.38816834495208413
11120,002414.XSHE,2015-01-30,1,0.3433308323169482
11121,002415.XSHE,2015-01-30,1,0.5234621391984935
11123,002460.XSHE,2015-01-30,1,0.4358938754108756
11125,002475.XSHE,2015-01-30,1,0.37003058846959713
11127,002555.XSHE,2015-01-30,1,0.4866037490459441
11128,002568.XSHE,2015-01-30,1,0.42471355084577767
11129,002594.XSHE,2015-01-30,1,0.3761388893931967
11131,002601.XSHE,2015-01-30,1,0.38733523889033755
11133,002607.XSHE,2015-01-30,1,0.3339298247147486
11135,002709.XSHE,2015-01-30,1,0.35705633565162104
11136,002714.XSHE,2015-01-30,1,0.4473317268643332
11138,300003.XSHE,2015-01-30,1,0.39656669464587296
11139,300014.XSHE,2015-01-30,1,0.4014058670384026
11140,300015.XSHE,2015-01-30,0,0.3825725738909581
11144,300124.XSHE,2015-01-30,0,0.4579462955418891
11147,300274.XSHE,2015-01-30,1,0.4679053286367602
11149,300347.XSHE,2015-01-30,1,0.2730650650097834
11153,600009.XSHG,2015-01-30,0,0.4734123720417158
11154,600010.XSHG,2015-01-30,0,0.37321823368005297
11155,600011.XSHG,2015-01-30,0,0.5124570247552646
11158,600018.XSHG,2015-01-30,0,0.28162159573839785
11159,600019.XSHG,2015-01-30,1,0.4704327453146543
11160,600028.XSHG,2015-01-30,0,0.34395321344487784
11161,600029.XSHG,2015-01-30,0,0.567928949983899
11163,600031.XSHG,2015-01-30,0,0.47533364155605784
11165,600048.XSHG,2015-01-30,0,0.5412539845494485
11166,600050.XSHG,2015-01-30,1,0.5139352947814433
11168,600079.XSHG,2015-01-30,0,0.4654238104547829
11169,600085.XSHG,2015-01-30,0,0.3523215859790242
11170,600104.XSHG,2015-01-30,1,0.5187097561621319
11172,600111.XSHG,2015-01-30,0,0.4051921896772393
11173,600115.XSHG,2015-01-30,1,0.453959553588104
11175,600143.XSHG,2015-01-30,0,0.3905900806929199
11178,600176.XSHG,2015-01-30,1,0.4777518256001572
11179,600183.XSHG,2015-01-30,0,0.32881316263280796
11180,600196.XSHG,2015-01-30,0,0.4581575494489566
11181,600276.XSHG,2015-01-30,0,0.45853854191138327
11182,600309.XSHG,2015-01-30,0,0.5363443307350961
11183,600332.XSHG,2015-01-30,0,0.3644535700918661
11185,600352.XSHG,2015-01-30,0,0.41089321333111306
11186,600362.XSHG,2015-01-30,0,0.41935370450175946
11187,600383.XSHG,2015-01-30,0,0.4507131002209882
11188,600406.XSHG,2015-01-30,0,0.4219861662538051
11189,600426.XSHG,2015-01-30,0,0.4580385202120777
11190,600436.XSHG,2015-01-30,0,0.4811774823649865
11192,600489.XSHG,2015-01-30,0,0.3943346928325166
11193,600519.XSHG,2015-01-30,1,0.4437831125851824
11194,600547.XSHG,2015-01-30,0,0.4740894898279911
11195,600570.XSHG,2015-01-30,1,0.5009427750690285
11196,600584.XSHG,2015-01-30,0,0.27936511812500797
11197,600585.XSHG,2015-01-30,0,0.42127628568060016
11198,600588.XSHG,2015-01-30,1,0.4655830231599634
11199,600600.XSHG,2015-01-30,0,0.321265757360909
11201,600655.XSHG,2015-01-30,0,0.46379328478581044
11202,600660.XSHG,2015-01-30,1,0.5138993015146834
11203,600690.XSHG,2015-01-30,0,0.44824204842421767
11204,600741.XSHG,2015-01-30,1,0.5146142079591085
11207,600763.XSHG,2015-01-30,1,0.4213737693601881
11208,600795.XSHG,2015-01-30,0,0.4454916908349713
11209,600809.XSHG,2015-01-30,0,0.3610156604994983
11213,600872.XSHG,2015-01-30,1,0.47718090749740916
11214,600886.XSHG,2015-01-30,0,0.600361133993677
11215,600887.XSHG,2015-01-30,0,0.4173418481986162
11216,600893.XSHG,2015-01-30,0,0.4578797815009569
11217,600900.XSHG,2015-01-30,0,0.5075614756180592
11219,601006.XSHG,2015-01-30,0,0.36816473246627446
11221,601012.XSHG,2015-01-30,1,0.37221657473533604
11223,601088.XSHG,2015-01-30,0,0.3637104347915672
11224,601100.XSHG,2015-01-30,0,0.36736011412691405
11225,601111.XSHG,2015-01-30,0,0.44913710673419843
11228,601186.XSHG,2015-01-30,0,0.4447919549444893
11230,601225.XSHG,2015-01-30,0,0.4482212340810521
11231,601231.XSHG,2015-01-30,1,0.4209603572337787
11232,601238.XSHG,2015-01-30,0,0.4056580288743817
11239,601390.XSHG,2015-01-30,0,0.5005392407682886
11241,601600.XSHG,2015-01-30,0,0.41260733270091904
11243,601607.XSHG,2015-01-30,1,0.40568200329631154
11244,601618.XSHG,2015-01-30,1,0.479720612998507
11246,601633.XSHG,2015-01-30,1,0.5329768844679125
11247,601668.XSHG,2015-01-30,1,0.4263650920129385
11248,601669.XSHG,2015-01-30,1,0.5561546165907889
11250,601766.XSHG,2015-01-30,0,0.37201889443680847
11252,601799.XSHG,2015-01-30,0,0.38966481695020205
11253,601800.XSHG,2015-01-30,1,0.4734434163627146
11254,601808.XSHG,2015-01-30,0,0.4027477783703111
11256,601857.XSHG,2015-01-30,0,0.43991676973175964
11257,601877.XSHG,2015-01-30,0,0.4334621644597314
11258,601888.XSHG,2015-01-30,1,0.3679714130929452
11259,601898.XSHG,2015-01-30,0,0.42840985918776936
11260,601899.XSHG,2015-01-30,0,0.4641049183028859
11262,601919.XSHG,2015-01-30,0,0.3858769103405295
11263,601933.XSHG,2015-01-30,0,0.45682416346930177
11266,601989.XSHG,2015-01-30,0,0.39445365722238807
11269,603288.XSHG,2015-01-30,0,0.25410392103557905
11270,603369.XSHG,2015-01-30,0,0.4021747121774157
11272,603806.XSHG,2015-01-30,0,0.40964808495502686
11275,603993.XSHG,2015-01-30,1,0.4927758284610617
11277,000002.XSHE,2015-02-27,0,0.4927848589713348
11278,000063.XSHE,2015-02-27,0,0.5418693271151742
11281,000100.XSHE,2015-02-27,1,0.34946021150604123
11282,000157.XSHE,2015-02-27,1,0.40683393227738096
11285,000333.XSHE,2015-02-27,0,0.4719093085934535
11286,000338.XSHE,2015-02-27,0,0.41835015592130903
11287,000425.XSHE,2015-02-27,0,0.37986727976187756
11288,000538.XSHE,2015-02-27,0,0.325117869756093
11289,000568.XSHE,2015-02-27,1,0.5328932941425597
11290,000596.XSHE,2015-02-27,0,0.3936728906656091
11291,000625.XSHE,2015-02-27,0,0.5594819240522788
11292,000651.XSHE,2015-02-27,0,0.4375351677675161
11293,000661.XSHE,2015-02-27,1,0.40293834773025006
11294,000703.XSHE,2015-02-27,0,0.5064469778145276
11295,000708.XSHE,2015-02-27,1,0.4504196245835251
11297,000768.XSHE,2015-02-27,0,0.4837464300963471
11300,000786.XSHE,2015-02-27,1,0.40327529420054886
11301,000800.XSHE,2015-02-27,0,0.4441099862488644
11302,000858.XSHE,2015-02-27,0,0.41989115054914244
11303,000876.XSHE,2015-02-27,1,0.4349751309012915
11304,000895.XSHE,2015-02-27,0,0.18165852210400815
11306,000963.XSHE,2015-02-27,0,0.3516018749957142
11307,000977.XSHE,2015-02-27,1,0.4401355332077655
11308,002001.XSHE,2015-02-27,0,0.3859823549435818
11309,002007.XSHE,2015-02-27,1,0.39624518572830014
11310,002008.XSHE,2015-02-27,0,0.4332752435545547
11311,002024.XSHE,2015-02-27,0,0.4642213900997123
11313,002032.XSHE,2015-02-27,0,0.37782388126026967
11315,002049.XSHE,2015-02-27,0,0.5553138880348096
11316,002050.XSHE,2015-02-27,1,0.4766396401932472
11317,002064.XSHE,2015-02-27,1,0.39565145021771086
11319,002129.XSHE,2015-02-27,1,0.3797382785895078
11322,002179.XSHE,2015-02-27,0,0.47968488358330325
11323,002202.XSHE,2015-02-27,1,0.3947204462100303
11324,002230.XSHE,2015-02-27,1,0.5135672723473627
11325,002236.XSHE,2015-02-27,1,0.3695549929370873
11326,002241.XSHE,2015-02-27,0,0.4744002265539941
11327,002252.XSHE,2015-02-27,0,0.39554795470599635
11328,002271.XSHE,2015-02-27,0,0.4241641119699051
11329,002304.XSHE,2015-02-27,0,0.4249847644004429
11330,002311.XSHE,2015-02-27,1,0.46072729096713677
11333,002410.XSHE,2015-02-27,1,0.37605598932926443
11335,002415.XSHE,2015-02-27,0,0.5682807780375402
11337,002460.XSHE,2015-02-27,0,0.468620448020536
11338,002466.XSHE,2015-02-27,0,0.4010475499778229
11339,002475.XSHE,2015-02-27,0,0.4263665780788523
11342,002568.XSHE,2015-02-27,1,0.5063193568501432
11343,002594.XSHE,2015-02-27,0,0.44890214617259894
11345,002601.XSHE,2015-02-27,0,0.48020962343600154
11347,002607.XSHE,2015-02-27,1,0.44236395775630877
11349,002709.XSHE,2015-02-27,0,0.42032210586334445
11350,002714.XSHE,2015-02-27,1,0.4441858713088449
11352,300003.XSHE,2015-02-27,1,0.46891912612627995
11353,300014.XSHE,2015-02-27,1,0.4170818564807718
11354,300015.XSHE,2015-02-27,0,0.3252287115901053
11358,300124.XSHE,2015-02-27,1,0.5257062049555805
11359,300142.XSHE,2015-02-27,1,0.31779952410941525
11361,300274.XSHE,2015-02-27,1,0.5124543303648427
11363,300347.XSHE,2015-02-27,1,0.35037762057694943
11368,600009.XSHG,2015-02-27,0,0.531962553040586
11369,600010.XSHG,2015-02-27,0,0.3849884447464318
11370,600011.XSHG,2015-02-27,0,0.43721937781051456
11373,600018.XSHG,2015-02-27,0,0.3202579964040012
11374,600019.XSHG,2015-02-27,0,0.44503080158238945
11375,600028.XSHG,2015-02-27,0,0.2923483956779125
11376,600029.XSHG,2015-02-27,1,0.4652940185788396
11378,600031.XSHG,2015-02-27,1,0.42112834003633326
11380,600048.XSHG,2015-02-27,0,0.5218723691453497
11381,600050.XSHG,2015-02-27,0,0.47026131794778686
11383,600079.XSHG,2015-02-27,1,0.4615750799642043
11384,600085.XSHG,2015-02-27,0,0.3616998505669441
11385,600104.XSHG,2015-02-27,0,0.5101224321107629
11387,600111.XSHG,2015-02-27,0,0.3170299083031061
11388,600115.XSHG,2015-02-27,1,0.49253846979729665
11390,600143.XSHG,2015-02-27,1,0.432709602340356
11392,600161.XSHG,2015-02-27,1,0.4399407300099303
11393,600176.XSHG,2015-02-27,1,0.49279114964678405
11394,600183.XSHG,2015-02-27,0,0.3923494120368144
11395,600196.XSHG,2015-02-27,0,0.43707244409016704
11396,600276.XSHG,2015-02-27,0,0.4165095538392303
11397,600309.XSHG,2015-02-27,0,0.47674216480760767
11398,600332.XSHG,2015-02-27,0,0.33870803973759883
11400,600352.XSHG,2015-02-27,1,0.4107450039301014
11401,600362.XSHG,2015-02-27,0,0.3838412356422339
11402,600383.XSHG,2015-02-27,1,0.4236911171778057
11403,600406.XSHG,2015-02-27,1,0.4067234639241124
11404,600426.XSHG,2015-02-27,1,0.5107083325151123
11405,600436.XSHG,2015-02-27,0,0.4158198689780061
11407,600489.XSHG,2015-02-27,0,0.3467089266770244
11408,600519.XSHG,2015-02-27,0,0.42832529794815877
11409,600547.XSHG,2015-02-27,0,0.4442927354275896
11410,600570.XSHG,2015-02-27,1,0.4745248723863824
11411,600584.XSHG,2015-02-27,0,0.418804407723774
11412,600585.XSHG,2015-02-27,0,0.40888012383354316
11413,600588.XSHG,2015-02-27,0,0.5006042739603458
11414,600600.XSHG,2015-02-27,0,0.24722496840199054
11416,600655.XSHG,2015-02-27,0,0.5161169706644579
11417,600660.XSHG,2015-02-27,0,0.5281889300913836
11418,600690.XSHG,2015-02-27,1,0.4608585375392275
11419,600741.XSHG,2015-02-27,0,0.525686373395347
11422,600763.XSHG,2015-02-27,0,0.3978023697613384
11423,600795.XSHG,2015-02-27,0,0.4698613449149876
11424,600809.XSHG,2015-02-27,0,0.26611441397421587
11428,600872.XSHG,2015-02-27,0,0.40647812155576374
11429,600886.XSHG,2015-02-27,0,0.4233099035764176
11430,600887.XSHG,2015-02-27,0,0.3526968595936668
11431,600893.XSHG,2015-02-27,1,0.37972367509593985
11432,600900.XSHG,2015-02-27,0,0.4342957657932051
11435,601006.XSHG,2015-02-27,0,0.381464777082114
11437,601012.XSHG,2015-02-27,1,0.4682276469563584
11439,601088.XSHG,2015-02-27,0,0.4889535314637544
11440,601100.XSHG,2015-02-27,1,0.46297108774773477
11441,601111.XSHG,2015-02-27,1,0.4364567202701997
11444,601186.XSHG,2015-02-27,1,0.4472202151379826
11446,601225.XSHG,2015-02-27,1,0.4379094591269693
11447,601231.XSHG,2015-02-27,0,0.478428061594875
11448,601238.XSHG,2015-02-27,0,0.48144822604043647
11455,601390.XSHG,2015-02-27,1,0.5028315597611318
11457,601600.XSHG,2015-02-27,1,0.4108131894724549
11459,601607.XSHG,2015-02-27,1,0.3664086245402127
11460,601618.XSHG,2015-02-27,1,0.5000788604018142
11462,601633.XSHG,2015-02-27,0,0.5065732882355937
11463,601668.XSHG,2015-02-27,1,0.5280726839118336
11464,601669.XSHG,2015-02-27,1,0.5093995902199793
11466,601766.XSHG,2015-02-27,1,0.30539759919276205
11468,601799.XSHG,2015-02-27,1,0.4608703482317991
