,stock,tradeDate,rets,factor
2021,000063.XSHE,2011-03-31,0,0.38309018098852315
2022,000069.XSHE,2011-03-31,1,0.4569020852190227
2023,000100.XSHE,2011-03-31,1,0.4592215310362903
2024,000157.XSHE,2011-03-31,1,0.4120694719887603
2025,000338.XSHE,2011-03-31,0,0.4381191367313238
2026,000425.XSHE,2011-03-31,0,0.4039961324173231
2027,000538.XSHE,2011-03-31,1,0.37317654299060893
2028,000568.XSHE,2011-03-31,1,0.5321841575634395
2029,000625.XSHE,2011-03-31,1,0.3215620349831417
2030,000651.XSHE,2011-03-31,0,0.38278814907695224
2031,000725.XSHE,2011-03-31,0,0.4007851203910539
2035,000858.XSHE,2011-03-31,1,0.43690660141221116
2036,000876.XSHE,2011-03-31,0,0.41170440047971774
2038,002007.XSHE,2011-03-31,0,0.496069252289859
2039,002024.XSHE,2011-03-31,1,0.3876714353404376
2041,002202.XSHE,2011-03-31,0,0.4154854643531583
2042,002241.XSHE,2011-03-31,0,0.45308824487517074
2043,002304.XSHE,2011-03-31,1,0.45124635247192396
2044,002415.XSHE,2011-03-31,0,0.3706187830701851
2046,600009.XSHG,2011-03-31,1,0.41243658926205945
2047,600010.XSHG,2011-03-31,0,0.3559160902852195
2050,600019.XSHG,2011-03-31,0,0.46403893399849006
2051,600028.XSHG,2011-03-31,1,0.44905452381455874
2052,600029.XSHG,2011-03-31,1,0.31364003178580174
2054,600031.XSHG,2011-03-31,1,0.44927546952918507
2056,600048.XSHG,2011-03-31,0,0.3652123805427914
2057,600050.XSHG,2011-03-31,1,0.4797426191386973
2058,600085.XSHG,2011-03-31,1,0.367230245282966
2061,600111.XSHG,2011-03-31,1,0.451537451976882
2062,600115.XSHG,2011-03-31,1,0.29062990642836734
2063,600196.XSHG,2011-03-31,0,0.5832018814948561
2064,600276.XSHG,2011-03-31,1,0.38397861352559837
2065,600309.XSHG,2011-03-31,0,0.49138594047470807
2066,600352.XSHG,2011-03-31,0,0.47482129277458796
2067,600362.XSHG,2011-03-31,0,0.3917467458777893
2068,600383.XSHG,2011-03-31,0,0.4200432910428213
2069,600406.XSHG,2011-03-31,1,0.4664275252115046
2070,600489.XSHG,2011-03-31,1,0.4453701681867828
2071,600519.XSHG,2011-03-31,1,0.5419398430227155
2072,600547.XSHG,2011-03-31,0,0.39334549353430703
2073,600585.XSHG,2011-03-31,0,0.46392026545055776
2074,600588.XSHG,2011-03-31,0,0.5596841911547834
2075,600660.XSHG,2011-03-31,0,0.5323536509410528
2076,600690.XSHG,2011-03-31,1,0.37655455820528694
2078,600795.XSHG,2011-03-31,1,0.3862879290636727
2080,600887.XSHG,2011-03-31,1,0.3069202012235934
2081,600893.XSHG,2011-03-31,0,0.39360049149912657
2082,600900.XSHG,2011-03-31,1,0.4663332354825797
2084,601006.XSHG,2011-03-31,1,0.55248179602007
2086,601088.XSHG,2011-03-31,1,0.4497404096184926
2087,601111.XSHG,2011-03-31,1,0.4238583381804973
2090,601186.XSHG,2011-03-31,0,0.4063918702308277
2095,601390.XSHG,2011-03-31,1,0.4085243942160808
2097,601600.XSHG,2011-03-31,0,0.5103682514144454
2099,601607.XSHG,2011-03-31,1,0.39865777521492196
2100,601618.XSHG,2011-03-31,1,0.4799961847559986
2102,601668.XSHG,2011-03-31,1,0.3460038215165044
2104,601766.XSHG,2011-03-31,0,0.45155562317840253
2106,601857.XSHG,2011-03-31,1,0.3807011556072871
2107,601888.XSHG,2011-03-31,1,0.43332765957051506
2108,601899.XSHG,2011-03-31,1,0.4951636691832416
2109,601933.XSHG,2011-03-31,0,0.4035948372443787
2114,000596.XSHE,2011-03-31,1,0.45006885661845275
2115,000661.XSHE,2011-03-31,0,0.4325233294483727
2116,000703.XSHE,2011-03-31,1,0.430757028173157
2117,000786.XSHE,2011-03-31,0,0.48939024273357523
2119,000963.XSHE,2011-03-31,0,0.40603409525793055
2120,002001.XSHE,2011-03-31,0,0.41787726471679615
2121,002008.XSHE,2011-03-31,0,0.36629813795771515
2123,002032.XSHE,2011-03-31,1,0.45441801122370284
2124,002044.XSHE,2011-03-31,0,0.4307570281731569
2125,002050.XSHE,2011-03-31,0,0.4836122885046592
2127,002179.XSHE,2011-03-31,0,0.48220132453956316
2128,002230.XSHE,2011-03-31,0,0.5094238749682307
2129,002236.XSHE,2011-03-31,1,0.4649762334639188
2130,002252.XSHE,2011-03-31,0,0.4908264079180758
2131,002271.XSHE,2011-03-31,0,0.3431531836334803
2132,002311.XSHE,2011-03-31,1,0.35570407945280724
2133,002352.XSHE,2011-03-31,0,0.29048111859282005
2134,002410.XSHE,2011-03-31,1,0.34835488210205373
2135,002460.XSHE,2011-03-31,0,0.42494998149454305
2136,002475.XSHE,2011-03-31,1,0.30903430733348974
2137,002493.XSHE,2011-03-31,1,0.4731171505014119
2139,300003.XSHE,2011-03-31,0,0.4479669042012605
2140,300015.XSHE,2011-03-31,1,0.32120623467357656
2143,300122.XSHE,2011-03-31,0,0.3355276648375627
2144,300124.XSHE,2011-03-31,1,0.38218156287248656
2145,300142.XSHE,2011-03-31,0,0.49742318846662126
2147,600011.XSHG,2011-03-31,1,0.3894922094355084
2148,600018.XSHG,2011-03-31,1,0.5543080089307572
2149,600061.XSHG,2011-03-31,1,0.3118872443090798
2150,600176.XSHG,2011-03-31,0,0.4740906732927092
2151,600183.XSHG,2011-03-31,0,0.514819758520237
2152,600332.XSHG,2011-03-31,0,0.43862539246587257
2154,600436.XSHG,2011-03-31,1,0.5186261770896101
2155,600438.XSHG,2011-03-31,0,0.4764836895576444
2156,600570.XSHG,2011-03-31,0,0.4714891727835904
2157,600606.XSHG,2011-03-31,0,0.4937354724049412
2158,600655.XSHG,2011-03-31,1,0.4712841650256403
2160,600809.XSHG,2011-03-31,1,0.4219336298255948
2161,600886.XSHG,2011-03-31,1,0.4830586152679599
2164,601808.XSHG,2011-03-31,0,0.5179583104040493
2165,601877.XSHG,2011-03-31,1,0.4603515287930878
2166,601919.XSHG,2011-03-31,0,0.4890520420096671
2169,000708.XSHE,2011-03-31,1,0.47525462584907563
2170,000800.XSHE,2011-03-31,0,0.43197044316783695
2172,002049.XSHE,2011-03-31,0,0.42408885645999017
2173,002064.XSHE,2011-03-31,0,0.4359875783135084
2174,002129.XSHE,2011-03-31,0,0.5636885673098277
2175,002157.XSHE,2011-03-31,0,0.48252335412752506
2176,002371.XSHE,2011-03-31,0,0.49086122460185283
2177,002414.XSHE,2011-03-31,0,0.36380247566067087
2179,002466.XSHE,2011-03-31,0,0.3401445494690299
2181,300014.XSHE,2011-03-31,0,0.41386870600361003
2182,600079.XSHG,2011-03-31,1,0.37168553546585875
2183,600132.XSHG,2011-03-31,0,0.4037379756049347
2184,600143.XSHG,2011-03-31,0,0.3238667354699962
2185,600150.XSHG,2011-03-31,0,0.5133338482714892
2186,600161.XSHG,2011-03-31,0,0.4649223706670897
2187,600426.XSHG,2011-03-31,1,0.4367143331241104
2188,600584.XSHG,2011-03-31,0,0.4020938318468773
2189,600600.XSHG,2011-03-31,1,0.40255100943872557
2191,600763.XSHG,2011-03-31,0,0.45968142607604034
2192,600845.XSHG,2011-03-31,0,0.4461702789487758
2193,600848.XSHG,2011-03-31,0,0.5504768459574357
2196,601898.XSHG,2011-03-31,1,0.46306822077142235
2198,000002.XSHE,2011-04-29,1,0.4155923605175086
2199,000063.XSHE,2011-04-29,1,0.38381774890693704
2200,000069.XSHE,2011-04-29,0,0.46452802436250074
2201,000100.XSHE,2011-04-29,1,0.3921586199429316
2202,000157.XSHE,2011-04-29,1,0.41522005227088105
2203,000338.XSHE,2011-04-29,0,0.4468420714324066
2204,000425.XSHE,2011-04-29,0,0.4210955642512821
2205,000538.XSHE,2011-04-29,1,0.4272090833844044
2206,000568.XSHE,2011-04-29,1,0.4867357580680238
2207,000625.XSHE,2011-04-29,0,0.4447298904456353
2208,000651.XSHE,2011-04-29,1,0.4117823882108459
2209,000725.XSHE,2011-04-29,1,0.37513252834375266
2210,000768.XSHE,2011-04-29,1,0.4275157027363726
2213,000858.XSHE,2011-04-29,1,0.4610292747038531
2214,000876.XSHE,2011-04-29,1,0.4488206524483195
2215,000895.XSHE,2011-04-29,1,0.4035935252501075
2216,002007.XSHE,2011-04-29,0,0.464617716311778
2217,002024.XSHE,2011-04-29,1,0.419242131888129
2219,002202.XSHE,2011-04-29,1,0.45838349765977415
2220,002241.XSHE,2011-04-29,1,0.46707462927444454
2221,002304.XSHE,2011-04-29,0,0.4554054335940237
2222,002415.XSHE,2011-04-29,1,0.3798535903946757
2224,600009.XSHG,2011-04-29,1,0.4597841942650436
2229,600028.XSHG,2011-04-29,0,0.4362234958371517
2230,600029.XSHG,2011-04-29,0,0.3643855651132013
2232,600031.XSHG,2011-04-29,0,0.43282870306695376
2234,600048.XSHG,2011-04-29,1,0.4144816317148759
2235,600050.XSHG,2011-04-29,1,0.49058696846601596
2236,600085.XSHG,2011-04-29,0,0.4337397274263066
2237,600104.XSHG,2011-04-29,0,0.40935228296326387
2239,600111.XSHG,2011-04-29,1,0.519322166481698
2240,600115.XSHG,2011-04-29,0,0.3506283004174257
2241,600196.XSHG,2011-04-29,1,0.523655543276738
2242,600276.XSHG,2011-04-29,1,0.3835282451693352
2243,600309.XSHG,2011-04-29,0,0.4850368189826701
2245,600362.XSHG,2011-04-29,0,0.394737146893192
2246,600383.XSHG,2011-04-29,0,0.4350674943076813
2247,600406.XSHG,2011-04-29,0,0.4487072576500146
2248,600489.XSHG,2011-04-29,0,0.47342317956334473
2249,600519.XSHG,2011-04-29,1,0.5522219987411423
2250,600547.XSHG,2011-04-29,0,0.4206129382306521
2251,600585.XSHG,2011-04-29,1,0.45984218500728546
2252,600588.XSHG,2011-04-29,1,0.5123062900841564
2253,600660.XSHG,2011-04-29,1,0.4986054531918382
2254,600690.XSHG,2011-04-29,0,0.39378312479302735
2255,600741.XSHG,2011-04-29,0,0.44808108282432846
2256,600795.XSHG,2011-04-29,0,0.3726577109890907
2258,600887.XSHG,2011-04-29,1,0.35006515923334514
2259,600893.XSHG,2011-04-29,0,0.4306417936815092
2260,600900.XSHG,2011-04-29,0,0.46783501826233737
2262,601006.XSHG,2011-04-29,1,0.49340175071762804
2264,601088.XSHG,2011-04-29,1,0.48908689371512626
2265,601111.XSHG,2011-04-29,0,0.4376974176894932
2268,601186.XSHG,2011-04-29,0,0.43700169269792993
2273,601390.XSHG,2011-04-29,1,0.40857054845907725
2275,601600.XSHG,2011-04-29,0,0.4795753178858227
2277,601607.XSHG,2011-04-29,0,0.41599588082448635
2278,601618.XSHG,2011-04-29,1,0.4512882371734711
2280,601668.XSHG,2011-04-29,1,0.36940869861212433
2282,601766.XSHG,2011-04-29,1,0.41597434779801484
2284,601857.XSHG,2011-04-29,1,0.3811946350398537
2285,601888.XSHG,2011-04-29,0,0.42056366845377385
2286,601899.XSHG,2011-04-29,0,0.466836703079958
2287,601933.XSHG,2011-04-29,0,0.40997710961578804
2290,601989.XSHG,2011-04-29,0,0.4028765931698589
2292,000596.XSHE,2011-04-29,1,0.46922066050174605
2293,000661.XSHE,2011-04-29,1,0.4435605584414863
2295,000786.XSHE,2011-04-29,0,0.4656993213675894
2297,000963.XSHE,2011-04-29,1,0.4212565525004403
2298,002001.XSHE,2011-04-29,1,0.4750451241168012
2299,002008.XSHE,2011-04-29,1,0.42798263186118446
2301,002032.XSHE,2011-04-29,1,0.5093638057888167
2303,002050.XSHE,2011-04-29,1,0.4778266934224491
2304,002120.XSHE,2011-04-29,0,0.4364663502870695
2305,002179.XSHE,2011-04-29,0,0.4263073235174217
2306,002230.XSHE,2011-04-29,0,0.4470780047474859
2307,002236.XSHE,2011-04-29,0,0.4557906278569586
2308,002252.XSHE,2011-04-29,0,0.4471207650009343
2309,002271.XSHE,2011-04-29,1,0.3850540305922795
2310,002311.XSHE,2011-04-29,1,0.41546197616741176
2311,002352.XSHE,2011-04-29,0,0.44682507336309285
2312,002410.XSHE,2011-04-29,0,0.4268357373849999
2313,002460.XSHE,2011-04-29,0,0.39584508089573583
2314,002475.XSHE,2011-04-29,0,0.36967769755571084
2315,002493.XSHE,2011-04-29,0,0.44186885595549363
2317,300003.XSHE,2011-04-29,0,0.4470411153069766
2318,300015.XSHE,2011-04-29,1,0.4403479295183313
2321,300122.XSHE,2011-04-29,0,0.3641766339017214
2322,300124.XSHE,2011-04-29,1,0.3903544509805883
2323,300142.XSHE,2011-04-29,0,0.4111547689051505
2324,300144.XSHE,2011-04-29,1,0.45250076269878364
2325,600011.XSHG,2011-04-29,0,0.3930497728653475
2326,600018.XSHG,2011-04-29,1,0.5101621034948307
2328,600176.XSHG,2011-04-29,1,0.49507097923259136
2329,600183.XSHG,2011-04-29,0,0.4565929684643374
2330,600332.XSHG,2011-04-29,0,0.4016248981512341
2333,600438.XSHG,2011-04-29,0,0.4397962682250206
2334,600570.XSHG,2011-04-29,1,0.40676482410743886
2335,600606.XSHG,2011-04-29,0,0.4679550615814013
2336,600655.XSHG,2011-04-29,0,0.44443928797853494
2338,600809.XSHG,2011-04-29,1,0.41296547797590616
2339,600886.XSHG,2011-04-29,0,0.5155243336429813
2342,601808.XSHG,2011-04-29,1,0.5189558881462709
2343,601877.XSHG,2011-04-29,0,0.4493015257065847
2344,601919.XSHG,2011-04-29,0,0.4455942768288518
2347,000708.XSHE,2011-04-29,1,0.4400332954734118
2348,000800.XSHE,2011-04-29,0,0.4342066762518793
2350,002049.XSHE,2011-04-29,1,0.4432374075718042
2351,002064.XSHE,2011-04-29,0,0.4791179357138293
2352,002129.XSHE,2011-04-29,0,0.5145540315375595
2353,002157.XSHE,2011-04-29,1,0.44196117219563247
2354,002371.XSHE,2011-04-29,0,0.4914154363960571
2355,002414.XSHE,2011-04-29,0,0.3822068276139375
2357,002466.XSHE,2011-04-29,0,0.3475229903126063
2360,600079.XSHG,2011-04-29,1,0.44912672306981793
2361,600132.XSHG,2011-04-29,0,0.40628356104724783
2362,600143.XSHG,2011-04-29,0,0.3602507197881333
2363,600150.XSHG,2011-04-29,1,0.5052469695759825
2364,600161.XSHG,2011-04-29,0,0.465528962674733
2365,600426.XSHG,2011-04-29,0,0.4428942203438115
2366,600584.XSHG,2011-04-29,0,0.46217717775303246
2367,600600.XSHG,2011-04-29,1,0.4303525943911219
2369,600763.XSHG,2011-04-29,1,0.42684295548531875
2370,600845.XSHG,2011-04-29,1,0.40345785289306646
2371,600848.XSHG,2011-04-29,0,0.39408571827362227
2374,601898.XSHG,2011-04-29,0,0.4406788975046649
2376,000002.XSHE,2011-05-31,1,0.4501851653747117
2377,000063.XSHE,2011-05-31,1,0.4188789881940507
2379,000069.XSHE,2011-05-31,1,0.5107353642012574
2380,000100.XSHE,2011-05-31,1,0.5315096668497294
2381,000157.XSHE,2011-05-31,1,0.42788270661902134
2382,000301.XSHE,2011-05-31,0,0.5092967464260394
2383,000338.XSHE,2011-05-31,0,0.4330945979994259
2384,000425.XSHE,2011-05-31,1,0.41491885372023424
2385,000538.XSHE,2011-05-31,0,0.4057845099082135
2386,000568.XSHE,2011-05-31,0,0.5162887164928669
2387,000596.XSHE,2011-05-31,1,0.46855626701746733
2388,000625.XSHE,2011-05-31,0,0.42252304155588477
2389,000651.XSHE,2011-05-31,1,0.35485409421701924
2390,000661.XSHE,2011-05-31,0,0.41717397488813823
2392,000708.XSHE,2011-05-31,0,0.4095822171182955
2393,000725.XSHE,2011-05-31,1,0.3348633578988785
2394,000768.XSHE,2011-05-31,1,0.4274618177297679
2397,000786.XSHE,2011-05-31,1,0.4499553815342587
2398,000800.XSHE,2011-05-31,1,0.45036774608587166
2399,000858.XSHE,2011-05-31,1,0.4758789748458543
2400,000876.XSHE,2011-05-31,1,0.4371626396601059
2401,000895.XSHE,2011-05-31,1,0.35913550303021036
2403,000963.XSHE,2011-05-31,0,0.41990421781874304
2405,002001.XSHE,2011-05-31,1,0.5015366503313605
2406,002007.XSHE,2011-05-31,0,0.46853716673028306
2407,002008.XSHE,2011-05-31,1,0.41858324507338507
2408,002024.XSHE,2011-05-31,1,0.4304498668467801
2410,002032.XSHE,2011-05-31,0,0.5079067156229854
2411,002044.XSHE,2011-05-31,1,0.4410035331216542
2413,002050.XSHE,2011-05-31,0,0.45203218550968444
2414,002064.XSHE,2011-05-31,0,0.5312280242199479
2415,002120.XSHE,2011-05-31,0,0.4410035331216524
2418,002157.XSHE,2011-05-31,1,0.42802272519203505
2419,002179.XSHE,2011-05-31,1,0.49532429160473385
2420,002202.XSHE,2011-05-31,0,0.4773089331823667
2421,002230.XSHE,2011-05-31,1,0.45876338172340114
2422,002236.XSHE,2011-05-31,1,0.4561829584212392
2423,002241.XSHE,2011-05-31,1,0.44044771026856716
2424,002252.XSHE,2011-05-31,0,0.41030303282219294
2425,002271.XSHE,2011-05-31,1,0.40175544968236027
2426,002304.XSHE,2011-05-31,1,0.48496509525491416
2427,002311.XSHE,2011-05-31,1,0.4227150411276661
2428,002352.XSHE,2011-05-31,0,0.4855489310988277
2429,002371.XSHE,2011-05-31,0,0.5152491920472149
2430,002410.XSHE,2011-05-31,1,0.4537613389064633
2431,002414.XSHE,2011-05-31,1,0.361919070772402
2432,002415.XSHE,2011-05-31,1,0.3899397394148792
2434,002460.XSHE,2011-05-31,1,0.4204688603053906
2436,002475.XSHE,2011-05-31,1,0.3987039376308726
2437,002493.XSHE,2011-05-31,0,0.4493137982383918
2441,300003.XSHE,2011-05-31,0,0.49859717829381767
2443,300015.XSHE,2011-05-31,0,0.4686162846850531
2446,300122.XSHE,2011-05-31,0,0.3443132919595479
2447,300124.XSHE,2011-05-31,0,0.3918691367598127
2448,300142.XSHE,2011-05-31,0,0.3765238983659173
2449,300144.XSHE,2011-05-31,0,0.4423941841236857
2451,600009.XSHG,2011-05-31,0,0.4495333435676252
2452,600010.XSHG,2011-05-31,1,0.48389991649810665
2453,600011.XSHG,2011-05-31,0,0.3877829616799246
2456,600018.XSHG,2011-05-31,0,0.5178004834107012
2457,600019.XSHG,2011-05-31,0,0.430170523429451
2458,600028.XSHG,2011-05-31,0,0.42889221982767245
2461,600031.XSHG,2011-05-31,1,0.4455655353330012
2463,600048.XSHG,2011-05-31,1,0.45455255141164885
2464,600050.XSHG,2011-05-31,0,0.4633648755346352
2466,600079.XSHG,2011-05-31,0,0.4407729952353559
2467,600085.XSHG,2011-05-31,1,0.4480964727889734
2468,600104.XSHG,2011-05-31,1,0.4372542018912461
2470,600111.XSHG,2011-05-31,0,0.36253610669061687
2471,600115.XSHG,2011-05-31,0,0.3792417452886347
2472,600132.XSHG,2011-05-31,1,0.3734022589151033
2473,600143.XSHG,2011-05-31,1,0.37090977479405435
2474,600150.XSHG,2011-05-31,1,0.4815811439949207
2475,600161.XSHG,2011-05-31,0,0.4629405366519078
2476,600176.XSHG,2011-05-31,1,0.4956999907503715
2477,600183.XSHG,2011-05-31,0,0.4593268549273824
2478,600196.XSHG,2011-05-31,0,0.5306707465714764
2479,600276.XSHG,2011-05-31,0,0.3959747274606803
2480,600309.XSHG,2011-05-31,1,0.481644104073124
2481,600332.XSHG,2011-05-31,0,0.4467264885520947
2483,600352.XSHG,2011-05-31,0,0.4076019136847994
2484,600362.XSHG,2011-05-31,1,0.40986090376759676
2485,600383.XSHG,2011-05-31,1,0.4190817085934478
2486,600406.XSHG,2011-05-31,1,0.4112690834986784
2487,600426.XSHG,2011-05-31,1,0.42089137963529666
2488,600436.XSHG,2011-05-31,0,0.47327378287678956
2489,600438.XSHG,2011-05-31,0,0.4764886100843563
2490,600489.XSHG,2011-05-31,1,0.5189175317620344
2491,600519.XSHG,2011-05-31,0,0.49919725899134826
2492,600547.XSHG,2011-05-31,0,0.3859476647339533
2493,600570.XSHG,2011-05-31,1,0.44557401484943754
2494,600584.XSHG,2011-05-31,0,0.46614328968010044
2496,600588.XSHG,2011-05-31,0,0.48325202745925283
2497,600600.XSHG,2011-05-31,0,0.4222521489670144
2499,600655.XSHG,2011-05-31,0,0.43285669906653695
2500,600660.XSHG,2011-05-31,0,0.4924961549239849
2501,600690.XSHG,2011-05-31,1,0.3651561998377524
2502,600741.XSHG,2011-05-31,1,0.4434259848078759
2503,600745.XSHG,2011-05-31,0,0.36979022699917863
2506,600795.XSHG,2011-05-31,0,0.4055793821052033
2507,600809.XSHG,2011-05-31,0,0.44235807495286367
2509,600845.XSHG,2011-05-31,0,0.46207628291891584
2512,600886.XSHG,2011-05-31,0,0.5275378015002813
2513,600887.XSHG,2011-05-31,0,0.41305349115395845
2514,600893.XSHG,2011-05-31,1,0.4227128943843771
2515,600900.XSHG,2011-05-31,0,0.4452918441625521
2517,601006.XSHG,2011-05-31,0,0.4874929184675145
2519,601088.XSHG,2011-05-31,1,0.47987315655310225
2520,601111.XSHG,2011-05-31,0,0.4653568164632217
2524,601216.XSHG,2011-05-31,1,0.450997185063173
2529,601390.XSHG,2011-05-31,0,0.398006537347048
2533,601607.XSHG,2011-05-31,0,0.425800291464487
2534,601618.XSHG,2011-05-31,0,0.4397724465214906
2536,601668.XSHG,2011-05-31,1,0.39238412710718973
2538,601766.XSHG,2011-05-31,1,0.4082299752038013
2540,601799.XSHG,2011-05-31,0,0.43659380991470575
2541,601808.XSHG,2011-05-31,0,0.5544363627958836
2543,601857.XSHG,2011-05-31,0,0.4327667827761931
2544,601877.XSHG,2011-05-31,0,0.48516667001148983
2545,601888.XSHG,2011-05-31,0,0.4396138071419064
2546,601898.XSHG,2011-05-31,0,0.41092365863070046
2547,601899.XSHG,2011-05-31,0,0.5671163248794471
2548,601919.XSHG,2011-05-31,0,0.41004940739626594
2549,601933.XSHG,2011-05-31,0,0.39285403371613686
2552,601989.XSHG,2011-05-31,1,0.4158961066223176
2555,000002.XSHE,2011-06-30,0,0.4391099908013873
2556,000063.XSHE,2011-06-30,0,0.3887479587617599
2558,000069.XSHE,2011-06-30,0,0.4646981113207654
2559,000100.XSHE,2011-06-30,0,0.48934966425239995
2560,000157.XSHE,2011-06-30,0,0.4959569293885852
2561,000301.XSHE,2011-06-30,0,0.49794661619020847
2562,000338.XSHE,2011-06-30,0,0.4368292860630918
2563,000425.XSHE,2011-06-30,0,0.45230378376301533
2564,000538.XSHE,2011-06-30,1,0.44243975884763087
2565,000568.XSHE,2011-06-30,1,0.5434377470348625
2566,000596.XSHE,2011-06-30,1,0.3734798244247503
2567,000625.XSHE,2011-06-30,0,0.4446412220626634
2568,000651.XSHE,2011-06-30,0,0.3626314285570588
2569,000661.XSHE,2011-06-30,0,0.43906179423590225
2571,000708.XSHE,2011-06-30,0,0.46505382154550096
2572,000725.XSHE,2011-06-30,0,0.3446445918440871
2573,000768.XSHE,2011-06-30,0,0.40787925327549196
2576,000786.XSHE,2011-06-30,0,0.4121389095858575
2577,000800.XSHE,2011-06-30,0,0.48184138646208724
2578,000858.XSHE,2011-06-30,1,0.47085878001452924
2580,000895.XSHE,2011-06-30,1,0.40146886392533887
2582,000963.XSHE,2011-06-30,1,0.42501670714722706
2584,002001.XSHE,2011-06-30,0,0.41502151437248314
2585,002007.XSHE,2011-06-30,0,0.4642161271926631
2586,002008.XSHE,2011-06-30,0,0.3921139389154706
2587,002024.XSHE,2011-06-30,0,0.4128367648411641
2589,002032.XSHE,2011-06-30,0,0.49442603458260165
2590,002044.XSHE,2011-06-30,1,0.43532875510745767
2591,002049.XSHE,2011-06-30,0,0.4965190177791514
2592,002050.XSHE,2011-06-30,1,0.4217711173430085
2593,002064.XSHE,2011-06-30,0,0.4657184354831153
2595,002129.XSHE,2011-06-30,1,0.42624556059353313
2597,002157.XSHE,2011-06-30,0,0.3895958293325822
2598,002179.XSHE,2011-06-30,1,0.4456398510276197
2599,002202.XSHE,2011-06-30,0,0.47292560687228286
2600,002230.XSHE,2011-06-30,0,0.4258720215002777
2601,002236.XSHE,2011-06-30,1,0.33054147160762604
2602,002241.XSHE,2011-06-30,1,0.3403186951369978
2603,002252.XSHE,2011-06-30,1,0.43588743915052797
2604,002271.XSHE,2011-06-30,0,0.425837619450586
2605,002304.XSHE,2011-06-30,1,0.4256325716294724
2606,002311.XSHE,2011-06-30,1,0.4042166356534657
2608,002371.XSHE,2011-06-30,1,0.5150333281962085
2609,002410.XSHE,2011-06-30,1,0.4228974114842293
2610,002414.XSHE,2011-06-30,1,0.471271621298868
2611,002415.XSHE,2011-06-30,1,0.3932524423615061
2613,002460.XSHE,2011-06-30,1,0.35971059363144364
2615,002475.XSHE,2011-06-30,1,0.39358943591203804
2616,002493.XSHE,2011-06-30,0,0.3969324211501349
2617,002555.XSHE,2011-06-30,1,0.3795006611688418
2623,300003.XSHE,2011-06-30,0,0.4778373960478402
2625,300015.XSHE,2011-06-30,1,0.4337915299350688
2628,300122.XSHE,2011-06-30,1,0.33971931454994725
2629,300124.XSHE,2011-06-30,1,0.42022928025803535
2630,300142.XSHE,2011-06-30,1,0.4149780298411723
2631,300144.XSHE,2011-06-30,1,0.4215135344222979
2634,600010.XSHG,2011-06-30,0,0.4364427382067643
2635,600011.XSHG,2011-06-30,0,0.4416758415266583
2638,600018.XSHG,2011-06-30,1,0.5491055505344182
2639,600019.XSHG,2011-06-30,0,0.40496928311567626
2640,600028.XSHG,2011-06-30,0,0.42092625403113326
2641,600029.XSHG,2011-06-30,1,0.38990429460917897
2643,600031.XSHG,2011-06-30,0,0.4396183145744279
2645,600048.XSHG,2011-06-30,0,0.44330270585118753
2646,600050.XSHG,2011-06-30,0,0.48307991012982415
2648,600079.XSHG,2011-06-30,1,0.4258122777395031
2649,600085.XSHG,2011-06-30,1,0.41534582562190353
2650,600104.XSHG,2011-06-30,0,0.4621938149175328
2652,600111.XSHG,2011-06-30,0,0.481547657533451
2653,600115.XSHG,2011-06-30,1,0.36974311708585456
2654,600132.XSHG,2011-06-30,1,0.3490403395685974
2655,600143.XSHG,2011-06-30,1,0.430815129343952
2656,600150.XSHG,2011-06-30,0,0.5789577512997228
2657,600161.XSHG,2011-06-30,1,0.4942616333780076
2658,600176.XSHG,2011-06-30,1,0.4702152810655165
2659,600183.XSHG,2011-06-30,0,0.4762796643266154
2660,600196.XSHG,2011-06-30,0,0.5023016027900513
2661,600276.XSHG,2011-06-30,1,0.4171308618521954
2662,600309.XSHG,2011-06-30,0,0.46770519070006694
2663,600332.XSHG,2011-06-30,1,0.4889418572816119
2665,600352.XSHG,2011-06-30,0,0.39362211900373095
2666,600362.XSHG,2011-06-30,1,0.4137948894361921
2667,600383.XSHG,2011-06-30,0,0.340128705609651
2668,600406.XSHG,2011-06-30,1,0.43389623505388536
2669,600426.XSHG,2011-06-30,0,0.4594731201697631
2670,600436.XSHG,2011-06-30,1,0.4552402562652111
2671,600438.XSHG,2011-06-30,0,0.48012221424737955
2672,600489.XSHG,2011-06-30,1,0.5146407276061692
2673,600519.XSHG,2011-06-30,1,0.5771990678285029
2675,600570.XSHG,2011-06-30,0,0.4194421325157453
2676,600584.XSHG,2011-06-30,0,0.49536010244395023
2677,600585.XSHG,2011-06-30,0,0.4684314997408274
2678,600588.XSHG,2011-06-30,1,0.5045466101931576
2679,600600.XSHG,2011-06-30,1,0.35681454596992773
2680,600606.XSHG,2011-06-30,0,0.40948875514309835
2681,600655.XSHG,2011-06-30,1,0.40203002181925895
2682,600660.XSHG,2011-06-30,0,0.42537540581687394
2683,600690.XSHG,2011-06-30,0,0.41184625738353375
2684,600741.XSHG,2011-06-30,0,0.37495224360016766
2687,600763.XSHG,2011-06-30,1,0.41773634449475033
2688,600795.XSHG,2011-06-30,0,0.3547247311470718
2689,600809.XSHG,2011-06-30,1,0.4632822922720871
2691,600845.XSHG,2011-06-30,0,0.4526565627322852
2694,600886.XSHG,2011-06-30,0,0.5319674867892956
2695,600887.XSHG,2011-06-30,1,0.45332312991338924
2696,600893.XSHG,2011-06-30,1,0.3042983116059787
