,,PCT_CHG
2019-08-30,600176.SH,-8.29596412556054
2011-07-29,600886.SH,-8.295929853083472
2010-10-29,600406.SH,-8.294783857074496
2013-06-28,600176.SH,-8.293267483845778
2011-12-30,601888.SH,-8.286713286713287
2015-09-30,601998.SH,-8.281250000000007
2012-06-29,600030.SH,-8.278867102396504
2016-06-30,601600.SH,-8.272506082725084
2019-08-30,600406.SH,-8.271474019087998
2021-02-26,601628.SH,-8.271092669432923
2017-10-31,600109.SH,-8.269394714407508
2019-09-30,000858.SZ,-8.268551236749111
2013-03-29,000768.SZ,-8.267370272647312
2011-06-30,600745.SH,-8.264462809917339
2014-01-30,601872.SH,-8.264462809917339
2015-05-29,000001.SZ,-8.2634730538922
2020-02-28,601808.SH,-8.262454434993927
2011-11-30,601872.SH,-8.262108262108248
2011-05-31,601727.SH,-8.25688073394496
2012-03-30,600233.SH,-8.25688073394495
2020-01-23,600176.SH,-8.25688073394495
2011-09-30,000895.SZ,-8.256880733944937
2016-02-29,600115.SH,-8.250825082508262
2018-06-29,300498.SZ,-8.250000000000002
2011-08-31,600522.SH,-8.248786943096597
2018-06-29,000069.SZ,-8.248730964467011
2021-06-30,600588.SH,-8.248275862068965
2020-10-30,600383.SH,-8.247422680412376
2012-03-30,000708.SZ,-8.246527777777779
2015-06-30,600570.SH,-8.24598755322633
2020-01-23,600000.SH,-8.245755860953919
2015-09-30,600050.SH,-8.244274809160302
2011-11-30,600438.SH,-8.244274809160302
2015-09-30,600426.SH,-8.241758241758257
2013-12-31,601766.SH,-8.241758241758234
2010-04-30,601088.SH,-8.23529411764705
2010-08-31,601328.SH,-8.231707317073178
2016-05-31,600383.SH,-8.230452674897126
2014-12-31,002241.SZ,-8.230452674897116
2021-10-29,600340.SH,-8.22942643391521
2013-02-28,600570.SH,-8.228317272053376
2020-01-23,600760.SH,-8.227848101265833
2014-04-30,002153.SZ,-8.226469876602948
2020-03-31,600893.SH,-8.225108225108247
2011-09-30,600887.SH,-8.224674022066214
2017-05-31,600872.SH,-8.223116733755031
2015-07-31,601607.SH,-8.217332734620564
2018-06-29,600570.SH,-8.216328653146132
2013-04-26,002153.SZ,-8.21596244131455
2016-02-29,601788.SH,-8.215818516247674
2017-01-26,002153.SZ,-8.206811653672553
2012-11-30,600426.SH,-8.206686930091179
2020-12-31,601088.SH,-8.205912334352682
2012-08-31,002311.SZ,-8.20512820512821
2014-01-30,600104.SH,-8.203677510608198
2020-09-30,600887.SH,-8.202193609918929
2012-08-31,002153.SZ,-8.200734394124854
2012-09-28,600606.SH,-8.196721311475407
2020-11-30,000977.SZ,-8.196721311475407
2021-02-26,300015.SZ,-8.192556839832354
2014-01-30,002271.SZ,-8.19112627986348
2011-11-30,601998.SH,-8.188831197239676
2017-03-31,600383.SH,-8.188585607940446
2012-03-30,601601.SH,-8.186577820085683
2017-05-31,600340.SH,-8.185053380782936
2012-03-30,300015.SZ,-8.184727937814385
2017-07-31,600741.SH,-8.184005494652059
2017-03-31,600019.SH,-8.180535966149504
2017-03-31,600606.SH,-8.179723502304148
2021-10-29,002236.SZ,-8.17875210792579
2019-09-30,600600.SH,-8.178720181749322
2019-05-31,600406.SH,-8.178625188158561
2010-05-31,601318.SH,-8.17813765182186
2013-12-31,600584.SH,-8.177905308464851
2020-06-30,600111.SH,-8.17733990147782
2019-08-30,600887.SH,-8.173076923076938
2018-02-28,601766.SH,-8.17223198594027
2011-12-30,000338.SZ,-8.163265306122447
2017-04-28,000800.SZ,-8.163265306122447
2011-11-30,600019.SH,-8.15939278937381
2018-10-31,000708.SZ,-8.159203980099505
2021-02-26,002049.SZ,-8.158199569750114
2012-05-31,000858.SZ,-8.15525301217902
2011-11-30,601607.SH,-8.154803040774016
2021-10-29,601155.SH,-8.154506437768239
2011-05-31,600352.SH,-8.153701968134952
2020-03-31,600048.SH,-8.153180975911066
2021-11-30,600030.SH,-8.153013910355488
2010-03-31,000977.SZ,-8.15217391304347
2018-05-31,600837.SH,-8.150744960560917
2020-09-30,601009.SH,-8.149010477299202
2012-10-31,601628.SH,-8.148148148148127
2016-04-29,000100.SZ,-8.147247603768337
2018-02-28,000333.SZ,-8.141089936476087
2010-04-30,000338.SZ,-8.14071812763485
2020-05-29,000938.SZ,-8.137301968314926
2018-06-29,600036.SH,-8.130646282140376
2020-12-31,600048.SH,-8.130081300813007
2012-03-30,000001.SZ,-8.12865497076023
2011-05-31,002142.SZ,-8.12693498452013
2011-06-30,601998.SH,-8.12379110251451
2011-01-31,600161.SH,-8.122270742358072
2011-11-30,000001.SZ,-8.116113744075825
2015-08-31,002202.SZ,-8.11455847255369
2015-09-30,002008.SZ,-8.113207547169798
2011-09-30,000800.SZ,-8.112449799196785
2011-12-30,601788.SH,-8.108108108108125
2019-05-31,601998.SH,-8.108108108108103
2011-12-30,000728.SZ,-8.108108108108103
2012-06-29,600741.SH,-8.106962328599721
2021-06-30,002027.SZ,-8.10546875
2011-04-29,000661.SZ,-8.099241336887431
2011-01-31,600845.SH,-8.096859629209218
2014-01-30,000002.SZ,-8.09464508094645
2021-11-30,600900.SH,-8.094117647058818
2019-12-31,600521.SH,-8.09371671991479
2014-03-31,000776.SZ,-8.093023255813947
2020-05-29,601601.SH,-8.092297692557683
2018-10-31,000333.SZ,-8.08933002481389
2018-12-28,600109.SH,-8.087291399229779
2011-11-30,601186.SH,-8.085106382978724
2015-06-30,600299.SH,-8.083303918108008
2012-11-30,600030.SH,-8.080808080808088
2016-09-30,000768.SZ,-8.077260755048288
2011-05-31,600426.SH,-8.077154912597939
2017-04-28,000708.SZ,-8.076923076923082
2016-12-30,601601.SH,-8.076795762992395
2011-09-30,600000.SH,-8.073196986006458
2010-06-30,600886.SH,-8.072916666666663
2018-11-30,600900.SH,-8.071748878923767
2010-06-30,600028.SH,-8.068242005481096
2010-06-30,002027.SZ,-8.06754221388366
2011-04-29,000063.SZ,-8.066666666666666
2017-11-30,600570.SH,-8.06577916992952
2013-04-26,601872.SH,-8.064516129032262
2013-02-28,600115.SH,-8.064516129032251
2013-12-31,600104.SH,-8.062418725617682
2014-01-30,600436.SH,-8.058530378538864
2010-06-30,600547.SH,-8.057590300580975
2012-08-31,002179.SZ,-8.057553956834528
2010-12-31,600233.SH,-8.057179987004536
2020-12-31,600150.SH,-8.056133056133042
2011-06-30,600050.SH,-8.056042031523635
2019-11-29,000938.SZ,-8.055744391570375
2019-11-29,000063.SZ,-8.053892215568858
2019-11-29,600436.SH,-8.053814964983419
2011-05-31,600438.SH,-8.052884615384603
2020-02-28,601006.SH,-8.051948051948054
2010-05-31,600011.SH,-8.047690014903141
2018-08-31,601607.SH,-8.041504539559007
2017-05-31,600362.SH,-8.038976857490866
2016-01-29,600519.SH,-8.038865209221324
2013-08-30,601788.SH,-8.03652968036529
2013-06-28,601939.SH,-8.03603101012158
2013-07-31,601111.SH,-8.03344447170522
2011-04-29,600143.SH,-8.032786885245912
2020-12-31,601186.SH,-8.03259604190919
2020-09-30,601238.SH,-8.031338915399244
2018-08-31,600009.SH,-8.029855990879852
2015-01-30,600061.SH,-8.029513888888884
2021-06-30,601727.SH,-8.026030368763559
2021-07-30,002271.SZ,-8.026030368763559
2010-11-30,600655.SH,-8.025889967637534
2018-12-28,002271.SZ,-8.025568181818187
2011-11-30,600352.SH,-8.024691358024683
2018-02-28,600050.SH,-8.022922636103157
2020-01-23,002032.SZ,-8.022922636103146
2014-08-29,000895.SZ,-8.018992350303355
2018-03-30,000425.SZ,-8.018867924528317
2012-06-29,600655.SH,-8.01867622979271
2018-03-30,600010.SH,-8.016877637130793
2020-01-23,600340.SH,-8.013937282229966
2021-07-30,000725.SZ,-8.012820512820507
2011-05-31,600584.SH,-8.011575491140132
2016-05-31,600655.SH,-8.010118043844837
2020-05-29,600438.SH,-8.009465512170632
2012-09-28,600015.SH,-8.009153318077821
2014-03-31,600010.SH,-8.00915331807781
2013-04-26,600010.SH,-8.0078125
2012-01-31,002271.SZ,-8.006535947712434
2013-01-31,600340.SH,-8.005667729365928
2018-06-29,601939.SH,-8.0056179775281
2014-04-30,600588.SH,-8.003737342514473
2011-03-31,601607.SH,-8.000000000000007
2013-12-31,600011.SH,-7.9999999999999964
2021-09-30,601766.SH,-7.9999999999999964
2019-09-30,000596.SZ,-7.9999999999999964
2011-12-30,000100.SZ,-7.9999999999999964
2020-10-30,600585.SH,-7.998552298226547
2017-11-30,300003.SZ,-7.991543340380536
2019-01-31,600079.SH,-7.988165680473369
2016-10-31,002271.SZ,-7.9859758472925595
2017-11-30,600196.SH,-7.981927710843384
2020-03-31,601166.SH,-7.981492192018491
2017-05-31,000625.SZ,-7.9790712884238
2011-12-30,600519.SH,-7.978672760163752
2021-01-29,000783.SZ,-7.976190476190482
2018-06-29,600887.SH,-7.975670866539586
2018-10-31,601111.SH,-7.975460122699385
2016-04-29,600050.SH,-7.972665148063774
2012-01-31,000661.SZ,-7.971428571428563
2011-01-31,000963.SZ,-7.970794037115891
2011-05-31,002252.SZ,-7.967865246301232
2010-05-31,000768.SZ,-7.96757462741221
2012-11-30,600029.SH,-7.9670329670329725
2020-11-30,601628.SH,-7.964409722222221
2016-12-30,600011.SH,-7.963446475195834
2015-11-30,000661.SZ,-7.9631114675220545
2016-04-29,600705.SH,-7.958199356913176
2020-03-31,000708.SZ,-7.954545454545469
2014-12-31,002008.SZ,-7.953890489913551
2016-02-29,600741.SH,-7.953723788864786
2018-12-28,600585.SH,-7.953473750392959
2019-06-28,600018.SH,-7.951813949411568
2017-07-31,600340.SH,-7.951161405598562
2019-08-30,600383.SH,-7.9508196721311375
2013-10-31,600887.SH,-7.945389435989247
2019-03-29,600104.SH,-7.944915254237294
2014-07-31,300003.SZ,-7.942583732057429
2019-07-31,000800.SZ,-7.940676675675107
2010-06-30,600346.SH,-7.938540332906518
2019-09-30,600011.SH,-7.936507936507942
2014-03-31,002120.SZ,-7.933884297520654
2014-01-30,000776.SZ,-7.932692307692313
2018-03-30,600048.SH,-7.928913192071086
2021-04-30,601727.SH,-7.927927927927925
2017-12-29,600848.SH,-7.927332782824115
2019-11-29,002008.SZ,-7.92105263157894
2021-08-31,000651.SZ,-7.9209796000692005
2017-05-31,600848.SH,-7.917737789203083
2021-03-31,300003.SZ,-7.917059377945323
2015-09-30,600436.SH,-7.916986933128356
2019-04-30,600893.SH,-7.916666666666661
2020-09-30,000858.SZ,-7.916666666666661
2021-10-29,600352.SH,-7.914201183431957
2010-04-30,600104.SH,-7.914020517830956
2018-06-29,601600.SH,-7.913669064748197
2021-04-30,000938.SZ,-7.913306451612911
2010-09-30,600018.SH,-7.912087912087906
2016-12-30,002049.SZ,-7.911657813810469
2020-09-30,601600.SH,-7.911392405063289
2010-06-30,300033.SZ,-7.911227154046996
2020-05-29,600406.SH,-7.910447761194028
2012-11-30,600893.SH,-7.909090909090921
2018-12-28,001979.SZ,-7.908704883227169
2014-03-31,600196.SH,-7.908045977011479
2014-04-30,600848.SH,-7.906976744186056
2010-08-31,600383.SH,-7.905686546463253
2012-11-30,601111.SH,-7.905138339920937
2021-08-31,000066.SZ,-7.89968652037617
2017-11-30,600079.SH,-7.898894154818326
2013-09-30,600233.SH,-7.897153351698805
2014-01-30,000338.SZ,-7.894736842105255
2012-07-31,000708.SZ,-7.894736842105255
2019-04-30,600111.SH,-7.8923766816143655
2011-12-30,600887.SH,-7.889990982867445
2012-03-30,601857.SH,-7.889733840304181
2017-12-29,600019.SH,-7.889125799573559
2010-03-31,000063.SZ,-7.8890333766796665
2018-06-29,601788.SH,-7.885906040268454
2018-01-31,600111.SH,-7.882111034955441
2014-08-29,000002.SZ,-7.878787878787885
2018-02-28,601989.SH,-7.8778135048231395
2017-08-31,600031.SH,-7.876866841828889
2016-09-30,601989.SH,-7.8751857355126464
2012-07-31,600079.SH,-7.875184423120074
2014-03-31,000783.SZ,-7.874015748031504
2021-03-31,000538.SZ,-7.874015748031504
2021-06-30,002142.SZ,-7.87234042553192
2010-06-30,600655.SH,-7.871720116618086
2015-11-30,600760.SH,-7.8677309007981755
2011-09-30,600845.SH,-7.865892972275967
2014-04-30,000708.SZ,-7.859531772575257
2018-12-28,002024.SZ,-7.857811038353601
2010-09-30,601788.SH,-7.857142857142863
2014-12-31,600406.SH,-7.853071564281189
2010-03-31,600085.SH,-7.84780023781213
2012-06-29,600837.SH,-7.8468899521530915
2011-09-30,600016.SH,-7.846410684474126
2018-09-28,000977.SZ,-7.845388442403378
2016-11-30,002241.SZ,-7.845052083333326
2011-11-30,000938.SZ,-7.844690966719481
2011-03-31,300014.SZ,-7.844690966719481
2010-05-31,600588.SH,-7.842287694973981
2018-07-31,000568.SZ,-7.839209531996594
2016-12-30,601238.SH,-7.836117740652348
2018-09-28,000786.SZ,-7.833333333333337
2019-10-31,002153.SZ,-7.832699619771876
2018-08-31,600111.SH,-7.830783078307824
2013-04-26,000977.SZ,-7.830492860432969
2021-09-30,600183.SH,-7.829787234042563
2012-05-31,600438.SH,-7.829181494661929
2021-03-31,600132.SH,-7.826735133344364
2015-09-30,600031.SH,-7.826086956521738
2010-04-30,600660.SH,-7.824087017800241
2015-09-30,000100.SZ,-7.823960880195591
2015-09-30,600585.SH,-7.822757111597367
2011-01-31,600482.SH,-7.821590174531368
2020-03-31,600352.SH,-7.817337461300311
2018-10-31,600340.SH,-7.81681800236872
2020-01-23,601888.SH,-7.813378302417096
2021-10-29,000860.SZ,-7.809847198641773
2020-12-31,600104.SH,-7.808374198415702
2016-08-31,600436.SH,-7.806833365146026
2020-12-31,600741.SH,-7.805502239283446
2020-04-30,600104.SH,-7.804878048780484
2021-09-30,600362.SH,-7.802487749717302
2010-05-31,601169.SH,-7.801418439716312
2019-05-31,000100.SZ,-7.799442896935926
2020-09-30,600489.SH,-7.798165137614676
2019-11-29,002202.SZ,-7.796340493237885
2020-01-23,600132.SH,-7.794457274826794
2020-01-23,600061.SH,-7.793923381770151
2015-05-29,600029.SH,-7.792207792207783
2014-01-30,601166.SH,-7.79092702169627
2016-12-30,600109.SH,-7.784854918612883
2011-11-30,002120.SZ,-7.783018867924518
2011-10-31,600893.SH,-7.78097982708934
2015-01-30,600000.SH,-7.7756532823454405
2018-12-28,601808.SH,-7.77537796976242
2016-04-29,600893.SH,-7.774120030387444
2012-01-31,000538.SZ,-7.77358490566038
2015-12-31,002129.SZ,-7.773584905660369
2020-02-28,000069.SZ,-7.768361581920901
2018-03-30,600741.SH,-7.765511990864093
2018-08-31,600061.SH,-7.764952780692546
2017-03-31,000066.SZ,-7.762557077625576
2015-05-29,000776.SZ,-7.761240175354045
2017-08-31,002050.SZ,-7.75862068965516
2018-04-27,600887.SH,-7.75710775710774
2014-02-28,000069.SZ,-7.755102040816341
2012-06-29,600745.SH,-7.754010695187175
2021-04-30,601788.SH,-7.753846153846156
2015-09-30,000002.SZ,-7.7536231884058004
2019-12-31,600406.SH,-7.7526132404181265
2014-09-30,000066.SZ,-7.751937984496116
2019-09-30,601601.SH,-7.751322751322753
2018-04-27,002024.SZ,-7.746979388770425
2020-03-31,600705.SH,-7.746478873239426
2018-06-29,600795.SH,-7.746478873239426
2020-03-31,600362.SH,-7.74287801314828
2020-11-30,002271.SZ,-7.7421095225249426
2015-09-30,000538.SZ,-7.741098457546491
2011-05-31,600795.SH,-7.738095238095244
2018-02-28,600690.SH,-7.735849056603772
2011-10-31,600010.SH,-7.733812949640284
2018-02-28,000538.SZ,-7.733386075949378
2011-01-31,600332.SH,-7.7332044465925565
2011-04-29,601989.SH,-7.733131159969675
2014-03-31,600521.SH,-7.727975270479137
2012-03-30,002027.SZ,-7.72727272727275
2021-07-30,601607.SH,-7.722710433598456
2016-04-29,600588.SH,-7.721499465646597
2014-02-28,600570.SH,-7.720254314259744
2018-12-28,300015.SZ,-7.719298245614037
2019-05-31,002157.SZ,-7.718596771137509
2012-03-30,600522.SH,-7.71653543307087
2016-04-29,601766.SH,-7.714843750000011
2017-09-29,600050.SH,-7.711442786069645
2012-10-31,601788.SH,-7.710651828298898
2013-07-31,601318.SH,-7.710011507479875
2015-12-31,600845.SH,-7.709497206703897
2011-11-30,600000.SH,-7.709011943539634
2021-04-30,601155.SH,-7.704918032786889
2016-04-29,600655.SH,-7.70428015564203
2011-11-30,600584.SH,-7.703488372093037
2013-04-26,600887.SH,-7.7020202020202095
2011-11-30,600061.SH,-7.701863354037286
2012-01-31,002044.SZ,-7.700534759358268
2020-03-31,600104.SH,-7.699234579018476
2011-03-31,002304.SZ,-7.699115044247796
2012-08-31,000860.SZ,-7.697740112994356
2017-04-28,600570.SH,-7.692307692307687
2010-09-30,600015.SH,-7.692307692307687
2013-04-26,002024.SZ,-7.692307692307687
2018-08-31,002241.SZ,-7.692307692307676
2019-04-30,000725.SZ,-7.692307692307676
2011-05-31,000338.SZ,-7.686274509803925
2021-03-31,000063.SZ,-7.682619647355171
2014-01-30,000860.SZ,-7.6822916666666625
2011-05-31,600019.SH,-7.6811594202898625
2013-04-26,600011.SH,-7.681159420289852
2010-06-30,600745.SH,-7.681159420289852
2021-03-31,000938.SZ,-7.677989762680304
2012-06-29,600352.SH,-7.675763819837622
2012-10-31,600161.SH,-7.675438596491235
2021-01-29,600161.SH,-7.673860911271002
2011-03-31,600763.SH,-7.6732673267326685
2018-06-29,601872.SH,-7.672634271099743
2021-06-30,600999.SH,-7.669902912621374
2014-04-30,601600.SH,-7.669616519174049
2011-03-31,002241.SZ,-7.668458040512616
2020-08-31,000338.SZ,-7.66553561553911
2013-08-30,000895.SZ,-7.665418227215981
2018-04-27,000625.SZ,-7.6648841354723825
2016-12-30,600690.SH,-7.663551401869151
2015-08-31,601009.SH,-7.660577489687692
2011-06-30,601169.SH,-7.65673589557978
2017-09-29,600352.SH,-7.650765076507648
2020-03-31,000728.SZ,-7.649667405764959
2018-08-31,000895.SZ,-7.649623464129995
2013-06-28,002050.SZ,-7.645722937168831
2012-07-31,000768.SZ,-7.643312101910826
2011-09-30,601390.SH,-7.643312101910826
2011-05-31,601899.SH,-7.642487046632118
2016-04-29,600030.SH,-7.640449438202235
2019-04-30,002049.SZ,-7.639351543415485
2011-03-31,600655.SH,-7.638888888888884
2018-04-27,002157.SZ,-7.638888888888884
2014-10-31,600872.SH,-7.636363636363641
2018-10-31,002311.SZ,-7.635694572217111
2010-06-30,000100.SZ,-7.635467980295562
2011-10-31,000860.SZ,-7.634543178973718
2018-08-31,002032.SZ,-7.634011090573011
2012-10-31,600030.SH,-7.6335877862595325
2020-08-31,600760.SH,-7.633348975441912
2013-11-29,000069.SZ,-7.6271186440677985
2017-04-28,600584.SH,-7.627118644067787
2018-09-28,000725.SZ,-7.624633431085059
2016-04-29,600085.SH,-7.623467020218766
2011-12-30,600999.SH,-7.622504537205089
2014-03-31,600489.SH,-7.621247113163976
2018-02-28,601872.SH,-7.621247113163976
2017-04-28,000425.SZ,-7.616707616707618
2016-02-29,002007.SZ,-7.614909672993376
2020-09-30,002024.SZ,-7.614213197969533
2020-06-30,000786.SZ,-7.612817436323294
2017-10-31,000977.SZ,-7.608129233976035
2021-03-31,601318.SH,-7.607419582061514
2020-11-30,002236.SZ,-7.607253427686866
2018-08-31,600547.SH,-7.604251839738351
2017-11-30,002050.SZ,-7.6020122973728395
2020-03-31,600332.SH,-7.601995890813029
2018-12-28,002044.SZ,-7.601977750309031
2020-01-23,600352.SH,-7.601935038009677
2011-03-31,000783.SZ,-7.601476014760156
2015-08-31,000895.SZ,-7.601438109912706
2011-08-31,601989.SH,-7.599699021820916
2017-10-31,000783.SZ,-7.597535934291589
2018-02-28,000651.SZ,-7.597425813371473
2011-05-31,600406.SH,-7.596685082872934
2012-03-30,000625.SZ,-7.594936708860766
2020-09-30,600893.SH,-7.594086021505375
2019-06-28,600745.SH,-7.593880389429774
2019-01-31,000656.SZ,-7.592891760904696
2016-12-30,600048.SH,-7.591093117408909
2017-03-31,000703.SZ,-7.588985896574885
2021-03-31,600111.SH,-7.588206863218949
2013-12-31,000338.SZ,-7.587548638132279
2014-01-30,600233.SH,-7.585470085470081
2011-09-30,002311.SZ,-7.584269662921351
2019-10-31,000100.SZ,-7.584269662921351
2010-12-31,600115.SH,-7.584269662921351
2020-01-23,600309.SH,-7.58411963681681
2015-06-30,600276.SH,-7.583875544099971
2011-05-31,600118.SH,-7.583859990277098
2018-05-31,600848.SH,-7.579230444489737
2021-10-29,601808.SH,-7.5776397515528116
2019-01-31,600489.SH,-7.57575757575758
2015-09-30,601788.SH,-7.573047107930842
2011-03-31,600196.SH,-7.57097791798107
2012-08-31,300033.SZ,-7.570142932768653
2010-06-30,600570.SH,-7.569230769230762
2021-04-30,600029.SH,-7.569141193595364
2015-09-30,600795.SH,-7.568807339449535
2015-09-30,002179.SZ,-7.567849686847605
2018-03-30,600115.SH,-7.564102564102559
2011-09-30,600030.SH,-7.559572719802787
2012-06-29,000157.SZ,-7.55760368663595
2012-01-31,002007.SZ,-7.5569772091163445
2020-12-31,600489.SH,-7.555089192025166
2021-09-30,002049.SZ,-7.554760840411257
2019-08-30,600352.SH,-7.554671968190851
2014-01-30,600143.SH,-7.5539568345323715
2011-05-31,300033.SZ,-7.553107789142421
2011-01-31,002311.SZ,-7.5520833333333375
2011-09-30,600600.SH,-7.550335570469791
2019-05-31,000002.SZ,-7.548476454293629
2021-01-29,600606.SH,-7.547169811320775
2014-01-30,000069.SZ,-7.547169811320742
2015-11-30,600585.SH,-7.545045045045051
2019-10-31,600111.SH,-7.543698252069908
2012-03-30,600036.SH,-7.536907536907522
2021-06-30,600143.SH,-7.535460992907805
2012-03-30,000876.SZ,-7.534626038781167
2010-08-31,600028.SH,-7.528089887640443
2021-07-30,601989.SH,-7.524271844660202
2015-07-31,600016.SH,-7.5195776350096
2016-09-30,600061.SH,-7.519242155121386
2017-05-31,601186.SH,-7.515337423312873
2015-11-30,600309.SH,-7.509454349000533
2017-01-26,002157.SZ,-7.507507507507505
2021-11-30,000963.SZ,-7.505458515283847
2012-06-29,601766.SH,-7.505070993914808
2011-09-30,600588.SH,-7.503126302626084
2015-02-27,601727.SH,-7.502287282708142
2013-06-28,002271.SZ,-7.500000889309632
2016-01-29,600000.SH,-7.498631636562669
2018-12-28,600893.SH,-7.495741056218064
2013-07-31,600029.SH,-7.493974176157181
2018-06-29,300003.SZ,-7.493630455729661
2010-06-30,600585.SH,-7.492933732292428
2010-06-30,600016.SH,-7.4923547400611685
2021-06-30,601111.SH,-7.491082045184294
2011-08-31,601857.SH,-7.490636704119835
2013-10-31,600150.SH,-7.4877916440585945
2017-10-31,600522.SH,-7.487753673897823
2012-10-31,601318.SH,-7.4868860276585565
2014-01-30,601989.SH,-7.4866310160427885
2011-04-29,600010.SH,-7.4866310160427885
2018-10-31,000063.SZ,-7.4863387978142075
2016-09-30,600111.SH,-7.4850299401197695
2020-01-23,601628.SH,-7.484944078004019
2014-01-30,601788.SH,-7.479861910241647
2014-01-30,600660.SH,-7.4788902291917925
2013-04-26,000768.SZ,-7.4784276126558025
2013-04-26,600111.SH,-7.478202548625079
2016-09-30,002049.SZ,-7.476635514018692
2014-01-30,600031.SH,-7.476635514018692
2010-12-31,002001.SZ,-7.475265665078778
2019-01-31,600143.SH,-7.474747474747467
2011-03-31,300033.SZ,-7.471441803025614
2016-12-30,000895.SZ,-7.471264367816088
2010-03-31,000538.SZ,-7.470686767169177
2011-09-30,601628.SH,-7.470182046453222
2012-09-28,000001.SZ,-7.470049330514438
2010-12-31,601888.SH,-7.4693755602031615
2020-11-30,000538.SZ,-7.468919968919963
2016-06-30,600132.SH,-7.468168255777885
2018-05-31,601186.SH,-7.467204843592334
2018-03-30,000100.SZ,-7.466666666666654
2020-10-30,600489.SH,-7.462686567164189
2014-03-31,002044.SZ,-7.462686567164178
2021-06-30,000651.SZ,-7.46003552397868
2018-12-28,002001.SZ,-7.45992601726263
2020-03-31,600009.SH,-7.457008065743409
2020-11-30,600233.SH,-7.455197132616487
2011-05-31,600690.SH,-7.453196750264923
2014-08-29,000538.SZ,-7.451923076923073
2019-05-31,600690.SH,-7.450523864959258
2018-12-28,601009.SH,-7.449856733524351
2011-04-29,600183.SH,-7.44735765067277
2011-05-31,002007.SZ,-7.4438202247191
2015-01-30,000725.SZ,-7.440476190476197
2015-05-29,601601.SH,-7.4382538770821345
2018-01-31,601618.SH,-7.438016528925607
2019-10-31,600886.SH,-7.4361820199777995
2021-03-31,600104.SH,-7.435294117647051
2020-02-28,000963.SZ,-7.434052757793763
2011-07-29,600795.SH,-7.432432432432423
2018-01-31,600893.SH,-7.432181345224819
2018-08-31,600018.SH,-7.425742574257432
2014-01-30,600010.SH,-7.424593967517379
2018-02-28,000425.SZ,-7.423580786026196
2012-03-30,600872.SH,-7.42268041237113
2020-02-28,601727.SH,-7.422680412371118
2018-10-31,600886.SH,-7.421875
2017-07-31,600436.SH,-7.421363040629103
2010-06-30,600048.SH,-7.420814479638005
2018-11-30,600299.SH,-7.419100236779785
2021-06-30,601166.SH,-7.416200949529439
2021-02-26,600482.SH,-7.415485278080681
2020-02-28,000651.SZ,-7.413199874882681
2021-02-26,000661.SZ,-7.412784303374242
2012-06-29,601788.SH,-7.410835552776285
2020-02-28,601088.SH,-7.407407407407418
2015-11-30,600887.SH,-7.407407407407418
2010-04-30,601939.SH,-7.4074074074074066
2021-01-29,600570.SH,-7.407054337464258
2021-02-26,000001.SZ,-7.405803378085752
2012-07-31,002049.SZ,-7.404063205417599
2021-04-30,601398.SH,-7.400722021660644
2017-03-31,600588.SH,-7.3919833420093894
2021-09-30,002241.SZ,-7.391491190373866
2012-03-30,601238.SH,-7.391304347826089
2019-05-31,000860.SZ,-7.390185500365187
2011-05-31,600011.SH,-7.389162561576357
2011-11-30,601169.SH,-7.389162561576345
2015-06-30,600845.SH,-7.3871764858889355
2011-09-30,002142.SZ,-7.38522954091817
2018-01-31,600406.SH,-7.385120350109419
2021-03-31,600887.SH,-7.3808422026839455
2011-05-31,600383.SH,-7.378335949764525
2013-04-26,600482.SH,-7.377049180327855
2019-09-30,000625.SZ,-7.374999999999998
2012-03-30,600352.SH,-7.374631268436582
2014-10-31,600887.SH,-7.374517374517375
2011-09-30,600061.SH,-7.368421052631568
2010-09-30,000001.SZ,-7.367218732153069
2012-10-31,600999.SH,-7.36434108527132
2020-03-31,600606.SH,-7.363013698630139
2013-02-28,600362.SH,-7.3628850488354765
2010-09-30,600000.SH,-7.362401715511091
2011-06-30,000860.SZ,-7.361633530360034
2011-08-31,000157.SZ,-7.359307359307376
2020-12-31,600848.SH,-7.35770476631189
2021-02-26,002304.SZ,-7.3574824763491975
2015-05-29,601628.SH,-7.356805044666325
2011-11-30,600036.SH,-7.3553719008264355
2016-07-29,002153.SZ,-7.354056103108409
2020-02-28,600886.SH,-7.352941176470584
2011-08-31,002241.SZ,-7.347670250896055
2019-04-30,002008.SZ,-7.345971563981058
2020-02-28,601398.SH,-7.342657342657343
2018-05-31,601155.SH,-7.340841408039378
2011-11-30,000725.SZ,-7.339449541284415
2014-01-30,000157.SZ,-7.339449541284404
2014-02-28,000768.SZ,-7.335490830636459
2014-01-30,600019.SH,-7.334963325183363
2016-04-29,600845.SH,-7.333333333333325
2018-11-30,600111.SH,-7.333333333333325
2015-11-30,601808.SH,-7.328605200945648
2010-04-30,600010.SH,-7.328605200945637
2017-08-31,600886.SH,-7.326383034529938
2020-03-31,601788.SH,-7.3232323232323315
2015-11-30,600150.SH,-7.317073170731714
2013-09-30,600489.SH,-7.312440645773988
2015-10-30,600872.SH,-7.305306685044799
2016-05-31,600893.SH,-7.303679297089527
2020-02-28,600426.SH,-7.303679297089527
2013-12-31,600048.SH,-7.303370786516861
2011-07-29,000063.SZ,-7.302996641408699
2016-07-29,600745.SH,-7.302533532041733
2012-10-31,000066.SZ,-7.297297297297289
