,,PCT_CHG
2018-07-31,000963.SZ,-4.0414507772020825
2016-12-30,000858.SZ,-4.035624826050677
2017-06-30,601111.SH,-4.035433070866135
2020-04-30,002120.SZ,-4.024667315806562
2015-07-31,601390.SH,-4.017531044558053
2020-09-30,601328.SH,-4.016913319238913
2018-02-28,002129.SZ,-4.008438818565397
2018-09-28,600276.SH,-4.006046863189727
2019-10-31,601390.SH,-4.0000000000000036
2020-12-31,000977.SZ,-3.9999999999999925
2019-08-30,601600.SH,-3.9999999999999925
2015-11-30,601857.SH,-3.9999999999999925
2019-10-31,000596.SZ,-3.9999999999999925
2020-05-29,002230.SZ,-3.99639423076924
2020-04-30,000063.SZ,-3.9953271028037363
2018-03-30,600036.SH,-3.9933993399339895
2018-12-28,600887.SH,-3.9865715484683095
2017-11-30,600606.SH,-3.984063745019917
2017-08-31,600600.SH,-3.983228511530401
2019-08-30,600999.SH,-3.982066644613391
2016-09-30,002202.SZ,-3.9804041641151255
2020-09-30,000568.SZ,-3.9799331103678948
2016-09-30,601857.SH,-3.979859745134273
2017-01-26,002001.SZ,-3.9795918367347083
2019-06-28,600010.SH,-3.9772727272727293
2020-12-31,000963.SZ,-3.9768618944324152
2017-08-31,600018.SH,-3.976435935198841
2018-11-30,002142.SZ,-3.9750141964792762
2019-03-29,601998.SH,-3.969465648854964
2019-09-30,600521.SH,-3.9636127355425654
2016-04-29,600029.SH,-3.961965134706813
2019-06-28,600118.SH,-3.960817717206133
2015-07-31,000977.SZ,-3.9593908629441676
2019-11-29,600606.SH,-3.9589442815249343
2019-09-30,600848.SH,-3.9589442815249343
2016-09-30,600519.SH,-3.9588639221122546
2016-04-29,002202.SZ,-3.9585870889159547
2018-02-28,600233.SH,-3.9579468150896857
2020-03-31,601006.SH,-3.9548022598870136
2018-08-31,601899.SH,-3.9548022598870025
2020-08-31,601600.SH,-3.951367781155013
2017-09-29,601328.SH,-3.951367781155002
2018-08-31,600276.SH,-3.949470015972112
2017-11-30,601808.SH,-3.947368421052644
2017-11-30,002032.SZ,-3.944203944203939
2017-04-28,000963.SZ,-3.9395574743658957
2018-06-29,600362.SH,-3.9393939393939426
2020-01-23,601618.SH,-3.9285714285714257
2016-09-30,600362.SH,-3.928325292901458
2016-12-30,002120.SZ,-3.9268013724742756
2018-04-27,600079.SH,-3.920308483290502
2019-03-29,600000.SH,-3.918228279386715
2020-01-23,600848.SH,-3.9103869653767775
2018-06-29,601318.SH,-3.9067260454667463
2017-05-31,600570.SH,-3.905666084398385
2018-05-31,601009.SH,-3.905325443786989
2015-06-30,600048.SH,-3.902165908825772
2020-09-30,601169.SH,-3.901437371663252
2018-03-30,002008.SZ,-3.9002108222066068
2017-09-29,600600.SH,-3.898939488459152
2020-10-30,600009.SH,-3.896481535330054
2020-04-30,601857.SH,-3.8961038961038863
2016-09-30,601899.SH,-3.8922155688622673
2019-04-30,600346.SH,-3.8918918918918854
2020-08-31,601238.SH,-3.888888888888886
2019-08-30,002304.SZ,-3.8880782765427835
2017-02-28,300498.SZ,-3.8851351351351537
2020-08-31,600489.SH,-3.880070546737213
2018-12-28,601998.SH,-3.880070546737202
2018-04-27,600655.SH,-3.879000261141219
2016-02-29,601318.SH,-3.876739562624243
2016-05-31,600299.SH,-3.874269005847941
2018-07-31,600104.SH,-3.8691515631033124
2018-06-29,000002.SZ,-3.868698710433749
2017-07-31,600600.SH,-3.8680441949785704
2020-05-29,000776.SZ,-3.865791393143714
2015-07-31,600655.SH,-3.8629283489096555
2016-06-30,601390.SH,-3.86206896551724
2020-06-30,000066.SZ,-3.86016023306629
2018-04-27,600383.SH,-3.8593481989708356
2018-04-27,600547.SH,-3.8567493112947604
2017-09-29,600489.SH,-3.8565022421524597
2017-08-31,601238.SH,-3.856332703213605
2015-04-30,000425.SZ,-3.856209150326795
2019-09-30,001979.SZ,-3.8481012658227898
2018-02-28,600795.SH,-3.8461538461538547
2016-11-30,002001.SZ,-3.8461538461538547
2018-05-31,600362.SH,-3.8461538461538436
2017-08-31,000625.SZ,-3.843466107617055
2020-12-31,000776.SZ,-3.8393384524512686
2019-09-30,600690.SH,-3.8340666247642985
2017-01-26,002007.SZ,-3.832167832167843
2018-03-30,000876.SZ,-3.830911492734479
2018-03-30,601766.SH,-3.8277511961722355
2018-01-31,002202.SZ,-3.8196286472148677
2020-12-31,600028.SH,-3.818615751789989
2016-09-30,000876.SZ,-3.8186157517899777
2020-01-23,601989.SH,-3.8167938931297773
2020-10-30,002153.SZ,-3.812010443864211
2019-10-31,601989.SH,-3.8112522686025385
2017-03-31,000860.SZ,-3.809950694755704
2017-07-31,600522.SH,-3.809405803632926
2018-04-27,600848.SH,-3.80914194065759
2020-05-29,300014.SZ,-3.807407407407404
2019-03-29,601766.SH,-3.8054968287526525
2019-11-29,002032.SZ,-3.7920407342891704
2020-01-23,600872.SH,-3.786531130876747
2020-05-29,601607.SH,-3.7837837837837784
2019-07-31,002202.SZ,-3.7811745776347383
2018-04-27,601766.SH,-3.7810945273631824
2020-12-31,600000.SH,-3.7773359840954424
2020-09-30,601006.SH,-3.776435045317228
2019-06-28,001979.SZ,-3.7753222836095834
2017-05-31,600111.SH,-3.7752414398595335
2018-05-31,600999.SH,-3.7735849056603654
2018-06-29,000858.SZ,-3.7731071157255047
2019-04-30,000776.SZ,-3.772418058132343
2020-08-31,002241.SZ,-3.770491803278686
2017-03-31,601788.SH,-3.7688442211055273
2016-12-30,000568.SZ,-3.7620297462817143
2016-09-30,601766.SH,-3.7593984962405846
2015-03-31,600522.SH,-3.756613756613747
2019-08-30,600703.SH,-3.7554578454295107
2020-09-30,601390.SH,-3.750000000000009
2017-03-31,300498.SZ,-3.7492677211482195
2018-11-30,600346.SH,-3.74823196605375
2018-09-28,600183.SH,-3.7477148080438782
2019-06-28,002129.SZ,-3.747534516765294
2016-08-31,601899.SH,-3.746397694524506
2019-06-28,000938.SZ,-3.744259978806075
2015-02-27,600795.SH,-3.7406483790523692
2015-09-30,600489.SH,-3.7403740374037375
2016-09-30,601186.SH,-3.739316239316237
2015-05-29,600011.SH,-3.7366548042704673
2015-08-31,600150.SH,-3.7357052096569143
2019-07-31,600050.SH,-3.7337662337662336
2015-12-31,600010.SH,-3.733333333333344
2018-08-31,002142.SZ,-3.729202524383246
2015-12-31,600703.SH,-3.727200634417127
2016-04-29,600436.SH,-3.724563953488358
2020-02-28,000333.SZ,-3.720508166969161
2018-04-27,600588.SH,-3.718250851008109
2017-08-31,000596.SZ,-3.7174721189590976
2018-08-31,601398.SH,-3.7168141592920367
2020-12-31,601857.SH,-3.7122969837586894
2017-09-29,600547.SH,-3.7071078431372584
2017-03-31,600763.SH,-3.704998252359315
2016-09-30,600332.SH,-3.703703703703709
2019-05-31,600011.SH,-3.703703703703709
2017-02-28,601600.SH,-3.703703703703709
2017-10-31,600010.SH,-3.703703703703698
2020-03-31,600028.SH,-3.6956521739130443
2015-02-27,000858.SZ,-3.693693693693678
2019-10-31,601600.SH,-3.693181818181812
2016-09-30,000166.SZ,-3.6923076923076836
2020-01-23,002153.SZ,-3.6923076923076836
2016-02-29,600118.SH,-3.6902800658978663
2016-08-31,600176.SH,-3.687445127304656
2017-11-30,000100.SZ,-3.686635944700467
2019-07-31,601872.SH,-3.6829161383765463
2018-02-28,600143.SH,-3.6809815950920144
2019-09-30,600588.SH,-3.6794512004989177
2020-02-28,002236.SZ,-3.6779324055666196
2020-03-31,601618.SH,-3.676470588235292
2020-10-30,000725.SZ,-3.665987780040725
2019-07-31,000860.SZ,-3.6655948553054762
2015-11-30,601607.SH,-3.6654620547238115
2018-05-31,600111.SH,-3.6653386454183257
2019-07-31,600028.SH,-3.656307129798908
2019-05-31,600346.SH,-3.6557930258717675
2017-04-28,601788.SH,-3.6553524804177506
2019-05-31,300014.SZ,-3.653322969296535
2020-01-23,600016.SH,-3.645007923930277
2020-12-31,600009.SH,-3.6423841059602724
2020-01-23,000783.SZ,-3.6414565826330514
2017-12-29,601169.SH,-3.638814016172498
2017-09-29,001979.SZ,-3.637322087506578
2017-04-28,000895.SZ,-3.6363636363636376
2020-12-31,601988.SH,-3.6363636363636265
2019-01-31,002241.SZ,-3.6337209302325535
2018-08-31,600585.SH,-3.633532312483767
2016-09-30,000708.SZ,-3.6319612590799077
2015-05-29,601318.SH,-3.6318520189488
2015-09-30,601988.SH,-3.626943005181349
2016-04-29,600660.SH,-3.6265950302216354
2018-12-28,000708.SZ,-3.6263736263736135
2016-06-30,601169.SH,-3.6245353159851335
2018-09-28,601607.SH,-3.6201222378937525
2020-05-29,600036.SH,-3.6192647477914064
2019-05-31,000725.SZ,-3.61830914860084
2018-03-30,601318.SH,-3.615702479338845
2018-12-28,600763.SH,-3.6142131979695513
2016-06-30,600000.SH,-3.6108396573398926
2015-12-31,600118.SH,-3.6029911624745226
2020-01-23,600482.SH,-3.599999999999992
2019-03-29,600019.SH,-3.599999999999981
2016-04-29,600143.SH,-3.5993740219092296
2018-11-30,000625.SZ,-3.5993740219092185
2017-07-31,600482.SH,-3.5982601818900672
2019-05-31,601600.SH,-3.5971223021582843
2020-01-23,601939.SH,-3.596127247579539
2018-10-31,600606.SH,-3.5937500000000067
2016-09-30,601668.SH,-3.5937500000000067
2018-03-30,000800.SZ,-3.5916824196597474
2016-04-29,600332.SH,-3.5870516185476875
2017-12-29,600406.SH,-3.5864978902953593
2018-06-29,600886.SH,-3.5809018567639406
2016-12-30,600018.SH,-3.5781544256120457
2015-02-27,601919.SH,-3.5769828926905056
2018-08-31,601006.SH,-3.575418994413382
2018-08-31,300033.SZ,-3.5742035742035716
2015-12-31,600018.SH,-3.57142857142857
2018-10-31,601628.SH,-3.5714285714285587
2016-04-29,601888.SH,-3.57064622124863
2019-07-31,600061.SH,-3.5688793718772316
2016-02-29,601186.SH,-3.567888999008917
2018-09-28,600018.SH,-3.5650623885918
2020-05-29,600705.SH,-3.562340966921118
2017-12-29,601808.SH,-3.561643835616435
2019-11-29,000661.SZ,-3.560993827024894
2016-12-30,601169.SH,-3.5573122529644174
2016-04-29,600048.SH,-3.55603448275863
2017-05-31,000166.SZ,-3.5532994923857864
2016-09-30,600900.SH,-3.5532994923857752
2017-11-30,600482.SH,-3.5525321239607055
2016-12-30,601607.SH,-3.5502958579881727
2020-11-30,600872.SH,-3.5481304693715354
2016-09-30,601238.SH,-3.5467128027681594
2017-09-29,002007.SZ,-3.5448422545196756
2018-04-27,601628.SH,-3.54191263282172
2020-12-31,601788.SH,-3.541666666666665
2015-06-30,300015.SZ,-3.5382154635977714
2019-09-30,002024.SZ,-3.5381750465549366
2018-08-31,000425.SZ,-3.5377358490566
2020-01-23,300003.SZ,-3.5368802902055574
2018-04-27,600111.SH,-3.5357417371252864
2019-07-31,000895.SZ,-3.535556448372834
2019-08-30,600795.SH,-3.52941176470587
2017-09-29,601998.SH,-3.522205206738138
2020-08-31,600362.SH,-3.52069178505251
2020-01-23,600015.SH,-3.5202086049543557
2017-08-31,002179.SZ,-3.518464669962218
2016-12-30,002271.SZ,-3.514234875444855
2019-08-30,000333.SZ,-3.510054844606958
2016-12-30,002179.SZ,-3.5097048657272034
2016-12-30,000100.SZ,-3.5087719298245723
2019-05-31,601857.SH,-3.50877192982455
2018-02-28,600176.SH,-3.5066505441354145
2015-02-27,600489.SH,-3.5058430717863187
2020-08-31,600655.SH,-3.505355404089583
2015-02-27,601766.SH,-3.5031847133758065
2019-11-29,002252.SZ,-3.499327052489898
2016-12-30,600584.SH,-3.499179879715697
2019-10-31,601668.SH,-3.4990791896869267
2019-02-28,600406.SH,-3.498694516971279
2018-09-28,300003.SZ,-3.497615262321141
2017-03-31,600000.SH,-3.4960819770946228
2018-08-31,600886.SH,-3.4948361901601
2016-12-30,000661.SZ,-3.4943917169974137
2018-04-27,601939.SH,-3.48387096774192
2016-08-31,000858.SZ,-3.4835499032347395
2017-03-31,600547.SH,-3.4799028864310633
2020-05-29,600150.SH,-3.477795612627077
2018-06-29,600104.SH,-3.4758620689655184
2018-04-27,601166.SH,-3.4751348112642355
2015-02-27,600161.SH,-3.473613894455607
2016-06-30,600161.SH,-3.4734282737061584
2019-10-31,000768.SZ,-3.472668810289381
2017-11-30,600489.SH,-3.472222222222221
2019-10-31,600030.SH,-3.4697508896797125
2020-10-30,600150.SH,-3.4669555796316476
2018-01-31,600233.SH,-3.462686567164164
2020-05-29,601998.SH,-3.4615384615384714
2019-10-31,600118.SH,-3.4610059990770603
2016-10-31,002007.SZ,-3.459286854709942
2017-02-28,600893.SH,-3.457216940363006
2020-12-31,601989.SH,-3.4562211981566615
2016-02-29,600600.SH,-3.4558021098581415
2017-02-28,600837.SH,-3.4504004929143517
2020-05-29,600482.SH,-3.446153846153832
2019-05-31,601398.SH,-3.442340791738363
2017-04-28,600887.SH,-3.437334743521936
2019-11-29,000858.SZ,-3.4297395517868146
2016-09-30,600999.SH,-3.429658358351184
2017-06-30,601788.SH,-3.4282018111254975
2016-09-30,601888.SH,-3.4275921165381362
2017-09-29,000728.SZ,-3.427004797806721
2019-03-29,601169.SH,-3.4267912772585674
2020-04-30,002230.SZ,-3.4242600116076605
2020-10-30,000425.SZ,-3.4234234234234218
2018-09-28,000425.SZ,-3.422982885085568
2018-02-28,601006.SH,-3.4196891191709877
2019-04-30,600521.SH,-3.419354838709676
2020-02-28,601390.SH,-3.4172661870503496
2018-10-31,601607.SH,-3.4146341463414553
2017-03-31,600150.SH,-3.412969283276457
2017-09-29,000425.SZ,-3.4120734908136385
2016-04-29,601328.SH,-3.4111310592459643
2016-12-30,601006.SH,-3.4106412005456943
2017-07-31,000786.SZ,-3.409090909090906
2019-11-29,600109.SH,-3.4077555816686145
2020-06-30,600585.SH,-3.401726389005688
2019-02-28,000895.SZ,-3.400000000000003
2019-10-31,600606.SH,-3.399433427762022
2016-02-29,001979.SZ,-3.398058252427183
2019-09-30,601607.SH,-3.397027600849256
2019-01-31,600346.SH,-3.396226415094339
2020-05-29,600016.SH,-3.3955857385398858
2015-09-30,002271.SZ,-3.3935413245758106
2020-10-30,600176.SH,-3.393351800554012
2020-09-30,600436.SH,-3.3907726514730507
2020-12-31,601318.SH,-3.38775963567699
2020-11-30,000876.SZ,-3.385416666666663
2016-02-29,002024.SZ,-3.383458646616566
2020-12-31,600584.SH,-3.381752156150708
2016-09-30,600036.SH,-3.3816425120772986
2018-05-31,600029.SH,-3.3816425120772986
2018-07-31,600570.SH,-3.3805476864967043
2015-09-30,000860.SZ,-3.3804548248309585
2018-04-27,600016.SH,-3.379224030037542
2019-06-28,600352.SH,-3.3786812328314597
2017-03-31,600115.SH,-3.3755274261603407
2017-02-28,600521.SH,-3.3755274261603185
2017-09-29,601601.SH,-3.375196232339095
2019-08-30,600011.SH,-3.3742331288343586
2019-10-31,000625.SZ,-3.373819163292857
2017-09-29,000783.SZ,-3.373015873015861
2017-04-28,601328.SH,-3.370786516853941
2018-04-27,601727.SH,-3.367003367003363
2020-02-28,600352.SH,-3.365744203440535
2016-02-29,601328.SH,-3.364485981308396
2018-02-28,600660.SH,-3.3591731266149893
2018-09-28,000157.SZ,-3.3591731266149893
2016-11-30,000596.SZ,-3.3526490066225323
2017-11-30,601390.SH,-3.351955307262555
2017-08-31,000876.SZ,-3.3513257677158403
2015-11-30,600019.SH,-3.3509700176366897
2016-06-30,601009.SH,-3.3496148810574833
2018-04-27,600143.SH,-3.3388981636060078
2019-10-31,600893.SH,-3.337905807041597
2017-09-29,600837.SH,-3.335513407455848
2020-10-30,600048.SH,-3.3354310887350636
2016-06-30,600030.SH,-3.3353186420488234
2017-01-26,002252.SZ,-3.3347769597228294
2020-05-29,601318.SH,-3.3334012028183313
2020-03-31,600795.SH,-3.333333333333355
2016-09-30,601808.SH,-3.3333333333333437
2016-04-29,601668.SH,-3.3333333333333437
2019-05-31,600893.SH,-3.3309780536081024
2017-07-31,000063.SZ,-3.327716933445657
2017-03-31,600999.SH,-3.3273915626856665
2020-01-23,600028.SH,-3.326810176125239
2020-06-30,600150.SH,-3.325942350332578
2020-05-29,601899.SH,-3.324808184143224
2020-12-31,600111.SH,-3.323485967503681
2019-09-30,002202.SZ,-3.3204633204633183
2017-01-26,002024.SZ,-3.3187772925764136
2015-05-29,000800.SZ,-3.316326530612257
2018-07-31,600332.SH,-3.3149928850872423
2020-12-31,600010.SH,-3.3057851239669422
2017-05-31,002007.SZ,-3.3051078940180334
2016-11-30,600570.SH,-3.30340504828055
2017-02-28,002179.SZ,-3.3016508254127053
2016-04-29,601939.SH,-3.2989690721649256
2016-04-29,601998.SH,-3.29489291598023
2018-12-28,000425.SZ,-3.293413173652704
2016-12-30,600482.SH,-3.2932235592146863
2018-06-29,002008.SZ,-3.290909090909089
2018-07-31,000858.SZ,-3.290551240700279
2015-07-31,601618.SH,-3.2860818803289504
2017-04-28,600109.SH,-3.2846715328467058
2018-03-30,601390.SH,-3.2808398950131323
2017-11-30,601607.SH,-3.280000000000005
2017-03-31,000166.SZ,-3.2761310452418146
2018-12-28,600019.SH,-3.273809523809512
2017-03-31,601919.SH,-3.2733224222585955
2019-11-29,600085.SH,-3.2727272727272605
2017-03-31,000001.SZ,-3.270042194092837
2019-08-30,600690.SH,-3.2694349445349546
2018-12-28,600010.SH,-3.267973856209161
2017-12-29,000786.SZ,-3.267411865864145
2020-05-29,000656.SZ,-3.2663316582914548
2018-03-30,600606.SH,-3.2637075718015773
2016-10-31,300015.SZ,-3.260869565217406
2020-01-23,601857.SH,-3.259005145797611
2019-11-29,001979.SZ,-3.258547008547008
2018-08-31,600309.SH,-3.2574568288854078
2020-09-30,601998.SH,-3.256704980842917
2018-07-31,600143.SH,-3.256704980842895
2017-03-31,600015.SH,-3.2562125107112427
2017-08-31,600585.SH,-3.2550473836011506
2016-05-31,601186.SH,-3.2535885167463974
2016-04-29,000786.SZ,-3.2528856243441595
2019-06-28,000786.SZ,-3.2524913431685953
2015-08-31,000157.SZ,-3.2520144248700977
2017-08-31,002271.SZ,-3.2504780114722687
2016-06-30,600050.SH,-3.246036224152471
2020-10-30,000069.SZ,-3.244837758112107
2017-07-31,000800.SZ,-3.2448377581120957
2019-11-29,601600.SH,-3.2448377581120957
2016-09-30,600690.SH,-3.244274809160308
2018-11-30,601238.SH,-3.240740740740755
2017-07-31,600584.SH,-3.239875389408098
2018-04-27,600809.SH,-3.2381298890303833
2019-09-30,600085.SH,-3.2374100719424592
2019-09-30,000768.SZ,-3.2358431860609937
2016-06-30,000100.SZ,-3.2352941176470695
2015-09-30,600438.SH,-3.2258064516129004
2017-09-29,600010.SH,-3.2258064516129004
2020-08-31,000066.SZ,-3.2240437158469915
2017-03-31,601166.SH,-3.2238805970149165
2017-08-31,600436.SH,-3.220668908157842
2016-04-29,002236.SZ,-3.2202181809525277
2017-12-29,600745.SH,-3.2137733142037384
2016-02-29,002050.SZ,-3.2110091743119296
2018-08-31,600332.SH,-3.2098765432098886
2018-07-31,601088.SH,-3.2096537695595395
2020-11-30,600276.SH,-3.2080144079243644
2020-09-30,600848.SH,-3.207628955353281
2019-03-29,601939.SH,-3.203342618384397
2019-11-29,601766.SH,-3.194444444444444
2019-05-31,600887.SH,-3.1935483870967674
2018-02-28,000338.SZ,-3.1890660592255093
2020-01-23,600655.SH,-3.188775510204067
2015-03-31,600050.SH,-3.1858407079646156
2016-08-31,600018.SH,-3.183520599250933
2019-09-30,000333.SZ,-3.183023872679047
2019-08-30,002142.SZ,-3.1793132683340386
2018-11-30,000651.SZ,-3.1791907514450934
2015-09-30,300003.SZ,-3.177966101694907
2017-01-26,600521.SH,-3.177485247389944
2016-12-30,600009.SH,-3.1763417305586072
2018-05-31,600521.SH,-3.1744477758789524
2018-03-30,000069.SZ,-3.1727379553466384
2016-07-29,002311.SZ,-3.1705770450221937
2020-08-31,600522.SH,-3.170522707797774
2016-11-30,002157.SZ,-3.1704095112285335
2020-08-31,600340.SH,-3.170028818443804
2016-05-31,601872.SH,-3.168316831683171
2020-01-23,000538.SZ,-3.1644861903164623
2020-05-29,002153.SZ,-3.1637312459230293
2019-04-30,601390.SH,-3.1636863823933936
2019-05-31,300498.SZ,-3.1629521224627366
2016-05-31,000063.SZ,-3.162333099086445
2019-09-30,002230.SZ,-3.1610942249240104
2015-11-30,601888.SH,-3.1576908175125817
2019-11-29,600118.SH,-3.1548757170172026
2017-09-29,600115.SH,-3.151862464183386
2019-10-31,601919.SH,-3.1512605042016584
2017-03-31,600705.SH,-3.1496062992125817
2020-04-30,600886.SH,-3.148614609571787
2018-12-28,000651.SZ,-3.147896879240175
2017-09-29,601727.SH,-3.1400966183574908
2019-08-30,601727.SH,-3.136304379775967
2017-08-31,000860.SZ,-3.1341821743388842
2020-04-30,002044.SZ,-3.1329381879762974
2015-11-30,600196.SH,-3.1312725812926545
2019-03-29,601398.SH,-3.1304347826087042
2020-05-29,601166.SH,-3.128760529482555
2017-01-26,000703.SZ,-3.1270791749833493
2018-09-28,000333.SZ,-3.125000000000011
2017-03-31,601989.SH,-3.124999999999989
2017-10-31,002252.SZ,-3.12349831811628
2020-06-30,601186.SH,-3.121387283236987
2018-06-29,601998.SH,-3.120124804992208
2018-04-27,601668.SH,-3.117782909930711
2017-05-31,600436.SH,-3.1170714026821367
2017-01-26,600584.SH,-3.116147308781858
2018-09-28,600115.SH,-3.114186851211076
2020-07-31,000977.SZ,-3.1138335885655954
2020-03-31,000800.SZ,-3.111111111111109
2016-04-29,600196.SH,-3.1108881083793283
2020-05-29,600018.SH,-3.1100478468899406
2020-12-31,000063.SZ,-3.109703426432475
2020-11-30,601888.SH,-3.1093279839518706
2019-09-30,000338.SZ,-3.1088082901554293
2016-06-30,600606.SH,-3.1054854376914687
2017-04-28,000625.SZ,-3.105196451204051
2017-12-29,002142.SZ,-3.101196953210017
2017-05-31,600079.SH,-3.1000000000000028
2017-09-29,600016.SH,-3.0987918996612462
2019-10-31,600600.SH,-3.0927835051546504
2017-01-26,600085.SH,-3.0911408540471585
2018-11-30,000977.SZ,-3.0905077262693315
2018-09-28,000800.SZ,-3.088235294117647
2017-10-31,000166.SZ,-3.0874785591766707
2019-10-31,002304.SZ,-3.086538461538446
2018-04-27,600519.SH,-3.0850472484713842
2018-12-28,600309.SH,-3.081717451523547
2016-02-29,600406.SH,-3.081664098613257
2018-03-30,000783.SZ,-3.078982597054869
2016-06-30,601727.SH,-3.076923076923066
2016-05-31,601390.SH,-3.074866310160429
2020-05-29,002252.SZ,-3.0696576151121535
2016-02-29,601998.SH,-3.063063063063065
2015-06-30,600848.SH,-3.062015503875959
2017-06-30,601628.SH,-3.060098535342881
2016-12-30,600795.SH,-3.0581039755351758
2017-03-31,600426.SH,-3.056768558951961
2018-07-31,600809.SH,-3.052949594530152
2020-10-30,600143.SH,-3.0514939605848723
2020-01-23,600011.SH,-3.046594982078854
2016-07-29,000776.SZ,-3.0429594272076366
2020-10-30,601009.SH,-3.041825095057027
2016-06-30,600015.SH,-3.039215686274488
2017-08-31,000725.SZ,-3.03797468354432
2016-09-30,600050.SH,-3.0373831775700855
2020-10-30,000596.SZ,-3.035335363040881
2017-11-30,600276.SH,-3.034359660865704
2017-03-31,600176.SH,-3.0303030303030276
2020-02-28,601899.SH,-3.0303030303030276
2017-10-31,600011.SH,-3.0259365994236287
2019-10-31,600763.SH,-3.0243902439024306
2018-10-31,600276.SH,-3.023622047244101
2020-01-23,002304.SZ,-3.022624434389143
2020-03-31,600085.SH,-3.0221882172914882
2017-03-31,000100.SZ,-3.0219780219780223
2020-10-30,300498.SZ,-3.0194472876151623
2018-02-28,000708.SZ,-3.0172413793103314
2019-12-31,000876.SZ,-3.0140982012639705
2016-08-31,600741.SH,-3.0098280098280306
2016-02-29,601607.SH,-3.0089628681177927
2020-02-28,600050.SH,-3.0088495575221197
2015-11-30,000100.SZ,-3.007518796992481
2017-12-29,601390.SH,-3.0057803468208077
2019-11-29,600795.SH,-3.0042918454935563
2015-09-30,002230.SZ,-3.0039811798769356
2017-04-28,000768.SZ,-3.003246753246769
2020-03-31,600999.SH,-3.002832861189786
2019-05-31,600362.SH,-3.00065231572082
2018-09-28,002008.SZ,-2.9990842490842606
2018-05-31,600438.SH,-2.9927759982827706
2019-08-30,600150.SH,-2.9916234543278852
2020-04-30,002157.SZ,-2.99055613850997
2016-04-29,600406.SH,-2.9861111111111227
2019-08-30,600362.SH,-2.9830508474576134
2020-09-30,600760.SH,-2.980524978831489
2015-08-31,601238.SH,-2.9803086748270147
2020-09-30,600028.SH,-2.977667493796532
2017-04-28,601988.SH,-2.972972972972987
2020-12-31,600030.SH,-2.970297029702984
2020-10-30,600795.SH,-2.970297029702962
2015-12-31,000425.SZ,-2.9680365296803624
2016-08-31,600655.SH,-2.9654036243822124
2017-05-31,002153.SZ,-2.964705882352925
2020-10-30,000876.SZ,-2.9602888086642576
2019-09-30,000656.SZ,-2.95857988165682
2017-05-31,601899.SH,-2.9585798816567976
2018-11-30,601988.SH,-2.9569892473118364
2016-02-29,600436.SH,-2.9557713052858814
2016-12-30,600161.SH,-2.9556650246305605
2015-05-29,000708.SZ,-2.9553264604811114
2017-11-30,601398.SH,-2.950819672131144
2016-06-30,600690.SH,-2.950819672131144
2016-09-30,601111.SH,-2.9490616621983934
2017-04-28,600588.SH,-2.9488958544854116
2020-01-23,600085.SH,-2.9453513129879316
2017-11-30,600887.SH,-2.9441624365482255
2016-09-30,002001.SZ,-2.9437229437229484
2017-06-30,600837.SH,-2.941176470588247
2019-03-29,601857.SH,-2.937420178799499
2017-09-29,600011.SH,-2.9370629370629397
2018-10-31,000876.SZ,-2.9363784665579096
2018-05-31,600143.SH,-2.936096718480141
2018-11-30,600760.SH,-2.9350104821803114
2015-02-27,600600.SH,-2.9319118003392375
2019-03-29,000625.SZ,-2.9308323563892236
2017-07-31,600104.SH,-2.9307568438003195
2019-11-29,000703.SZ,-2.9268292682926855
2016-10-31,000895.SZ,-2.9249682068673177
2018-03-30,600522.SH,-2.9249011857707563
2016-09-30,600079.SH,-2.9231494578029316
2017-04-28,000703.SZ,-2.9209568392773666
2016-05-31,600547.SH,-2.918989832732033
2015-11-30,601600.SH,-2.9182879377431803
2017-08-31,601668.SH,-2.915451895043719
2017-11-30,600660.SH,-2.912979351032463
2017-12-29,600015.SH,-2.912621359223311
2019-10-31,601888.SH,-2.9120997206103727
2019-04-30,601989.SH,-2.910958904109595
2019-03-29,600016.SH,-2.9096477794793185
2020-08-31,600352.SH,-2.9093369418132675
2020-01-23,000800.SZ,-2.9087261785356255
2017-04-28,600760.SH,-2.9050613956274285
2020-02-28,000166.SZ,-2.90456431535272
2016-12-30,600276.SH,-2.90226205719164
2016-02-29,600522.SH,-2.9003783102143688
2015-11-30,002007.SZ,-2.899262899262889
2015-09-30,600061.SH,-2.896642527978921
2018-07-31,000728.SZ,-2.896543305948296
2020-05-29,600015.SH,-2.896341463414631
2018-04-27,601618.SH,-2.894736842105261
2017-04-28,601238.SH,-2.8941355674029112
2016-10-31,600521.SH,-2.893518518518512
2017-03-31,000625.SZ,-2.892307692307694
2017-04-28,300498.SZ,-2.891052951917217
2015-09-30,600104.SH,-2.8901734104046173
2018-12-28,000858.SZ,-2.882229433097916
2016-09-30,601988.SH,-2.8818443804034644
2017-04-28,600332.SH,-2.8802247980330264
2016-02-29,600111.SH,-2.8795811518324554
2019-01-31,600009.SH,-2.8762805358550025
2016-09-30,000725.SZ,-2.86885245901638
2016-02-29,600036.SH,-2.868579052701792
2016-06-30,601872.SH,-2.8660736072604776
2015-09-30,600809.SH,-2.864417568427746
2018-01-31,600482.SH,-2.8617492946392487
2017-12-29,601166.SH,-2.8587764436821095
2017-11-30,600584.SH,-2.854511970534046
2017-11-30,002179.SZ,-2.8525296017222757
2018-08-31,000963.SZ,-2.850971922246215
